DHSID,GPS Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All Population Count 2005,All Population Count 2010,All Population Count 2015,Annual Precipitation 2000,Annual Precipitation 2005,Annual Precipitation 2010,Annual Precipitation 2015,Aridity 2000,Aridity 2005,Aridity 2010,Aridity 2015,BUILT Population 1990,BUILT Population 2000,BUILT Population 2014,Day Land Surface Temp 2000,Day Land Surface Temp 2005,Day Land Surface Temp 2010,Day Land Surface Temp 2015,Diurnal Temperature Range 2000,Diurnal Temperature Range 2005,Diurnal Temperature Range 2010,Diurnal Temperature Range 2015,Drought Episodes,Enhanced Vegetation Index 1985,Enhanced Vegetation Index 1990,Enhanced Vegetation Index 1995,Enhanced Vegetation Index 2000,Enhanced Vegetation Index 2005,Enhanced Vegetation Index 2010,Enhanced Vegetation Index 2015,Frost Days 2000,Frost Days 2005,Frost Days 2010,Frost Days 2015,Global Human Footprint,Gross Cell Production,Growing Season Length,Irrigation,ITN Coverage 2005,ITN Coverage 2010,ITN Coverage 2015,Land Surface Temperature 2000,Land Surface Temperature 2005,Land Surface Temperature 2010,Land Surface Temperature 2015,Livestock Cattle,Livestock Chickens,Livestock Goats,Livestock Pigs,Livestock Sheep,Malaria Incidence 2000,Malaria Incidence 2005,Malaria Incidence 2010,Malaria Incidence 2015,Malaria Prevalence 2000,Malaria Prevalence 2005,Malaria Prevalence 2010,Malaria Prevalence 2015,Maximum Temperature 2000,Maximum Temperature 2005,Maximum Temperature 2010,Maximum Temperature 2015,Mean Temperature 2000,Mean Temperature 2005,Mean Temperature 2010,Mean Temperature 2015,Minimum Temperature 2000,Minimum Temperature 2005,Minimum Temperature 2010,Minimum Temperature 2015,Nightlights Composite,Night Land Surface Temp2010,Night Land Surface Temp2015,Night Land Surface Temp 2000,Night Land Surface Temp 2005,Night Land Surface Temp 2010,Night Land Surface Temp 2015,PET 2000,PET 2005,PET 2010,PET 2015,Proximity to National Borders,Proximity to Protected Areas,Proximity to Water,Rainfall 1985,Rainfall 1990,Rainfall 1995,Rainfall 2000,Rainfall 2005,Rainfall 2010,Rainfall 2015,Slope,SMOD Population 1990,SMOD Population 2000,SMOD Population 2015,Temperature April,Temperature August,Temperature December,Temperature February,Temperature January,Temperature July,Temperature June,Temperature March,Temperature May,Temperature November,Temperature October,Temperature September,Travel Times 2000,Travel Times 2015,U5 Population 2000,U5 Population 2005,U5 Population 2010,U5 Population 2015,UN Population Count 2000,UN Population Count 2005,UN Population Count 2010,UN Population Count 2015,UN Population Density 2000,UN Population Density 2005,UN Population Density 2010,UN Population Density 2015,Wet Days 2000,Wet Days 2005,Wet Days 2010,Wet Days 2015
ET201600000172,ETGE71FL,ET,2016,172,ET2016DHS,6375.245117,7286.770508,8271.157227,30.524999618530277,26.183334350585938,23.19166755676269,20.61666679382324,5.917608737945557,5.067741870880127,4.547385692596436,3.865625143051148,0,0,8.740549859632352e-06,40.34702370383523,39.27803178267045,39.05681541,40.42075694691051,13.241666793823242,13.141666412353516,12.483333587646484,12.93333339691162,9,832.8181818181819,852.6363636363636,928.0909090909092,1068.2727272727273,960.4545454545456,879.8181818181819,847,0,0,0,0,26.74801061007957,646.1816406,2,0,0,0.2622354679617092,0.3397819310619451,31.827353737571023,31.346363414417613,31.24992509321733,32.39492520419034,16.96497844827586,6.013059256879973,75.05572364058355,0.02050374,25.68338134118037,0.061140784,0.076796447,0.010726966,0.008916649,0.034630839,0.044020197,0.005466557,0.004559037,34.88333511352539,35.09166717529297,35.17499923706055,35.63333511352539,28.233333587646484,28.5,28.92500114440918,29.14166641235352,21.64166641235352,21.950000762939453,22.69166755676269,22.700000762939453,0,23.44303200461648,24.369090687144887,23.30768655,23.41469782049006,23.44303200461648,24.369090687144887,5.1583333015441895,5.1666669845581055,5.099999904632568,5.333333492279053,125230.5482,146470.4004,87422.52995,421.5,266.5833333333333,445.25,414.1666666666667,462.5,472.4166666666667,272.0833333333333,4.014942442390583,0,0,0,28.17074966430664,27.13500022888184,23.109249114990234,23.997501373291016,23.292499542236328,28.212499618530277,29.491249084472656,26.184499740600582,28.34950065612793,24.141498565673828,25.53300094604492,26.984249114990234,159.54641909814325,178.0318302387268,1.9171364376968667,2.2104281721443964,2.5264725824249834,2.867779719102288,8206.349609,9294.478516,10430.88867,11620.10156,25.987299506797083,29.43310935427719,33.03181987732096,36.79773240633289,3.4783332347869877,3.0933332443237305,3.2066667079925537,2.768333196640014
ET201600000173,ETGE71FL,ET,2016,173,ET2016DHS,10331.97656,11809.23047,13404.56836,66.94166564941406,58.400001525878906,68.43333435058594,59.14166641235352,14.47387409210205,12.403539657592772,14.849909782409668,12.194157600402832,0.001622169,0.001844519,0.006251603,31.46636390686035,30.62000084,28.07666588,30.309999465942383,16.28333282470703,15.69166660308838,14.541666984558104,15.666666984558104,10,2521,2513,2636,2738,2892,2876,3003,0.4741666316986084,0.203333318,0.005833333,0.1008333265781402,51.642857142857146,621.5009155273438,7,3.071398973464966,0,0.250485617,0.3204691712631158,22.165454864501957,21.71500015258789,20.38583374023437,22.00166702270508,0,0,0,0,0,0.044685777,0.089592546,0.009788134,0.005483586,0.023965733,0.051245954,0.004876516,0.002752525,28.61666679382324,28.524999618530277,28.25,29.31666755676269,20.44166755676269,20.650001525878903,20.95833396911621,21.450000762939453,12.333333969116213,12.833333969116213,13.708333969116213,13.65000057220459,1.5318373383068649,12.69499969482422,13.693333625793455,12.864545822143556,12.81000042,12.69499969482422,13.693333625793455,4.625,4.708333492279053,4.608333587646484,4.849999904632568,127052.8718,154862.1539,194110.2536,819,750,829,742,910,1126,582,2.429558072771345,1,1,1,19.87700080871582,17.75,16.645999908447266,17.177000045776367,15.803999900817873,18.225000381469727,18.927000045776367,18.357999801635746,19.94599914550781,17.913000106811523,18.857999801635746,18.63500022888184,4.428571428571429,3.357142857142857,178.47677176339286,205.78093610491072,235.2032296316964,266.9774169921875,5087.303711,5887.881836,6752.595703,7687.811523,427.91664341517856,495.2569405691965,567.9920131138393,646.6575055803571,6.192499638,5.328333377838135,6.143333435058594,4.875
ET201600000174,ETGE71FL,ET,2016,174,ET2016DHS,91571.85938,104664.6953,118804.1094,99.27500153,108.86666870117188,96.85832977294922,96.90000153,28.84503746032715,30.66666603088379,28.211164474487305,26.66972541809082,3.831720681855092e-06,3.270594516215614e-05,0.00019449,30.438028971354168,28.96180470784505,27.38569641113281,29.516944885253903,15.425000190734863,14.824999809265137,13.925000190734863,14.716667175292969,7,2951.083333333333,2829.9166666666665,2894.1666666666665,3179.75,3296.333333333333,3167.1666666666665,3302.4166666666665,0.2766666710376739,0.1541666686534881,0.009166666,0.061666667,29.241935483870968,720.7664620535714,10,0,0,0.2595002764117936,0.3321683695925587,21.854166666666668,21.261319478352863,20.642847696940105,22.002222696940105,193.75069304435485,67.42950898857526,8.804227439306116,0.1188025730912403,15.177108272429436,0.077429882,0.1113047003746032,0.011283495,0.005019791,0.041397018,0.061955026,0.005416395,0.002436447,27.075000762939453,27.00833320617676,26.875,27.608333587646484,19.33333396911621,19.575000762939453,19.899999618530277,20.225000381469727,11.65000057220459,12.18333339691162,12.949999809265137,12.891666412353516,0.000270712,13.899998982747396,14.487500508626304,13.270303090413412,13.560832977294922,13.899998982747396,14.487500508626304,3.441666603088379,3.549999952316284,3.433333396911621,3.633333444595337,344047.6223,86315.43698,69126.25529,1079.3333333333333,1372,1307.75,1026.25,1205.4166666666667,1255.5833333333333,936.9166666666666,2.6575095884261595,0,0,0,21.24099922180176,18.48624992370605,19.189998626708984,21.04599952697754,20.01575088500977,18.60950088500977,19.57675170898437,21.445499420166016,20.616498947143555,19.20375061035156,19.15699958801269,18.93400001525879,605.6317204301075,102.73655913978494,42.524750169376695,49.03036077235773,56.04066629,63.61133341802168,56739.25,66202.04688,76538.09375,87836.51563,179.00672043010752,208.86090809811827,241.47015709005376,277.11559139784947,8.232500076293945,8.234166145324707,8.533332824707031,7.654999732971191
ET201600000175,ETGE71FL,ET,2016,175,ET2016DHS,23137.41406,26445.57422,30018.17188,129.68333435058594,114.10832977294922,138.6999969482422,121.91666412353516,34.89237594604492,29.962800979614254,37.15178680419922,32.08333206176758,0,9.334803121491742e-06,6.127121825568592e-05,28.25690918,28.53349914550781,28.58233337402344,28.126165771484374,13.05833339691162,12.391666412353516,12.18333339691162,12.616666793823242,7,3605.4,3577,3607.3,3786.1,3865.2,3786.9,3847.8,0,0,0,0,32.65405405405406,639.7466145833333,9,0,0,0.2441339075787086,0.3047028340249682,21.10899963378906,21.67466735839844,21.86199951171875,21.824993896484376,34.57036514487871,42.09200219002695,2.383860133086253,0.010952199,5.818639050918127,0.1196627914905548,0.058581442,0.007060369,0.004747135,0.070926949,0.030039195,0.003376271,0.002299114,28.64166641235352,28.858333587646484,29.09166717529297,29.19166755676269,22.09166717529297,22.64166641235352,22.975000381469727,22.858333587646484,15.583333969116213,16.46666717529297,16.90833282470703,16.575000762939453,0,15.14166717529297,15.523817443847657,13.961090087890623,14.815834045410156,15.14166717529297,15.523817443847657,3.7166666984558105,3.808333396911621,3.733333349227905,3.8000001907348633,74085.33036,96584.78262,255003.2901,1561,1476.8,1506.1,1584.9,1430.5,1436.3,1656.3,3.078259573471193,0,0,0,21.89666748046875,19.422667185465496,20.65333302815755,22.13733418782552,21.39499918619792,19.07233428955078,19.532999674479168,22.523000081380207,20.542999267578125,19.98666763305664,19.99366505940755,19.56999969482422,724.7493261455526,87.34231805929919,11.313042242250674,13.043758423180591,14.908738786640836,16.92279628537736,15299.24219,17950.96484,20869.46484,24083.98633,48.52546959231806,56.93609964622642,66.19286451314017,76.38856132075472,7.362499713897705,7.259999752044678,8.010832786560059,8.515832901000977
ET201600000176,ETGE71FL,ET,2016,176,ET2016DHS,40557.91016,46356.83594,52619.28906,132.4499969482422,114.65833282470705,100.70833587646484,89.84166717529297,38.76585388183594,32.99520492553711,30.137157440185547,25.42688751220703,7.775213037218367e-05,0.000108336,0.000453858,30.29327392578125,30.389498901367187,29.786666870117188,31.13549805,15.31666660308838,14.975000381469728,14.050000190734863,14.591667175292969,7,1687.3,1615.3,1647.5,1811.4,1812.8,1747.4,1844.4,1.2024999856948853,0.8433333039283752,0.3191666603088379,0.3083333075046539,41.70184696569921,659.2530517578125,10,0,0,0.2503912549728634,0.3207008024773129,21.44090881347656,21.866831970214843,21.19841766357422,22.33666534423828,55.79908647486773,50.36126095403439,38.16974361359127,0.1230044491076595,39.30851107804233,0.047148629,0.088916787,0.005989565,0.004713179,0.025024221,0.048954841,0.002944889,0.002326914,24.44166755676269,24.524999618530277,24.433334350585938,25,16.758333206176758,17.008333206176758,17.391666412353516,17.666667938232422,9.125,9.550000190734863,10.383333206176758,10.408333778381348,0.000203774,12.61016616821289,13.537832641601565,12.588545227050782,13.344166564941409,12.61016616821289,13.537832641601565,3.4166667461395264,3.4750001430511475,3.3416666984558105,3.533333301544189,333356.5953,201327.8522,127387.8623,886.3636363636364,931.3636363636364,848.5454545454545,1136.7272727272727,955.6363636363636,1127.3636363636365,707.4545454545455,10.538523840525794,0,0,0,22.80324935913086,18.75374984741211,19.53350067138672,21.645999908447266,20.451499938964844,19.30474853515625,21.720001220703125,22.05849838256836,22.45024871826172,19.631500244140625,20.11999893188477,19.57250022888184,394.9312169312169,186.42592592592592,16.072116790608288,18.530898803058157,21.18042383856952,24.04173890792112,36949.88281,41308.67969,45759.84375,50316.99219,115.6733630952381,129.31878306878306,143.25335854828043,157.51972759589947,8.881666183,7.965833187103271,7.949999809265137,6.753333092
ET201600000177,ETGE71FL,ET,2016,177,ET2016DHS,22329.30273,25521.91797,28969.73438,169.10000610351562,134.46665954589844,150.27499389648438,156.77499389648438,51.37215042114258,39.07021713256836,45.76903533935547,45.66262054,0,9.599588455478098e-05,0.000277089,21.69585842556424,22.130740695529514,21.26277669270833,21.818518744574654,12.52500057220459,11.758333206176758,11.25,11.958333969116213,2,4719,4726.555555555556,4839.111111111111,4726,5267.777777777777,5180.888888888889,5066.444444444444,0,0,0,0,21.74728260869565,607.8528645833334,12,0,0,0.2557934119637254,0.3298262476299971,15.71737331814236,16.456851535373264,15.94666544596354,16.055740356445312,109.97401494565216,53.92940090013587,9.456846817680027,0.022141617,78.49653426460598,0.1315778277137062,0.075956859,0.007714358,0.006250604,0.080519183,0.040174788,0.003724947,0.003055063,24.59166717529297,24.649999618530277,24.625,25.06666755676269,18.308334350585938,18.75,18.96666717529297,19.058334350585938,12.066667556762695,12.891666412353516,13.375,13.108333587646484,0.000254647,10.630555046929253,10.292962816026476,9.738889058,10.782963222927515,10.630555046929253,10.292962816026476,3.2916667461395264,3.441666841506958,3.283333301544189,3.433333396911621,144123.4059,116087.4915,272568.4382,1827.888888888889,2038.888888888889,1801.555555555556,1771.888888888889,1704.7777777777778,1804,1862.2222222222224,1.4220793350883152,0,0,0,17.956666310628254,15.031667073567707,16.72333272298177,16.630001068115234,16.77833302815755,15.149665832519531,16.018333435058594,17.80666732788086,17.46666717529297,17.14866765340169,17.42199961344401,16.11133321126302,1097.008152173913,43.91032608695652,10.38341356360394,11.971913213315217,13.683642843495244,15.532200025475545,34374.53906,40107.29688,46368.82813,53214.07422,109.51649541440216,127.7809527853261,147.7300335427989,169.53883958899456,9.584166526794434,8.268333435058594,9.459166526794434,9.130000114440918
ET201600000178,ETGE71FL,ET,2016,178,ET2016DHS,32706.37891,37382.69922,42432.8125,28.51666831970215,21.64166641235352,22.99166679382324,17.20833396911621,5.646864891052246,4.195476531982422,4.575456142425537,3.231611967086792,0,8.101916166058012e-06,7.627275624092977e-05,41.91876220703125,40.49651544744318,41.00727151,42.33893931995738,12.925000190734863,12.649999618530272,11.708333969116213,12.56666660308838,7,1186,1169.5454545454545,1266.1818181818182,1472.8181818181818,1538.909090909091,1277,1445.2727272727273,0,0,0,0,28.79356568364611,757.5374348958334,1,23.518882751464844,0,0.3208511672903099,0.4023400584236692,33.04363736239347,32.74318071,32.95924238725142,33.71537642045455,10.226807939245344,0.000394234,4.243397489507148,0.005673438,13.37849459,0.050248289,0.089067245,0.006684867,0.005574128,0.02744683,0.054164775,0.003378039,0.002829031,34.85000228881836,34.90833282470703,34.858333587646484,35.616668701171875,28.358333587646484,28.558334350585938,28.983333587646484,29.308332443237305,21.92500114440918,22.25833320617676,23.150001525878903,23.05000114440918,0.031753918,24.911210493607957,25.091819069602277,24.168512517755683,24.98985152,24.911210493607957,25.091819069602277,5.050000190734863,5.1583333015441895,5.025000095367432,5.324999809265137,76427.73438,150.7601363,59188.00264,127.72727272727272,185.0909090909091,207.72727272727272,229.72727272727272,193.8181818181818,220.8181818181818,149.1818181818182,0.3775459451878324,0,0,0,29.09366607666016,32.035664876302086,24.90033213297526,25.57066599527995,24.87133280436198,32.949999491373696,33.20199839274088,27.055333455403645,30.77733357747396,26.253000895182293,28.560999552408852,31.260332743326824,234.82978723404256,153.54255319148936,10.048265881576745,11.585493726960456,13.241974122402816,15.030863825821044,3097.916992,3508.708984,3937.714355,4386.652344,9.778578737948804,11.075242062832446,12.429399206283245,13.84647190824468,3.673333168029785,2.9683332443237305,3.1458332538604736,2.860833168029785
ET201600000179,ETGE71FL,ET,2016,179,ET2016DHS,66123.32813,75577.55469,85787.51563,66.94166564941406,58.400001525878906,68.43333435058594,59.14166641235352,14.47387409210205,12.403539657592772,14.849909782409668,12.194157600402832,0.012361598,0.02066419,0.038611857,33.1809082,32.77166748046875,30.68000030517578,32.32833480834961,16.28333282470703,15.69166660308838,14.541666984558104,15.666666984558104,10,2354,2371,2422,2438,2694,2759,2888,0.4741666316986084,0.203333318,0.005833333,0.1008333265781402,51.73333333333333,621.5009155273438,7,3.071398973464966,0,0.250485617,0.3204691712631158,24.119091033935547,24.03333282470703,22.996665954589844,24.25749969482422,0,0,0,0,0,0.044685777,0.089592546,0.009788134,0.005483586,0.023965733,0.051245954,0.004876516,0.002752525,28.61666679382324,28.524999618530277,28.25,29.31666755676269,20.44166755676269,20.650001525878903,20.95833396911621,21.450000762939453,12.333333969116213,12.833333969116213,13.708333969116213,13.65000057220459,3.688109100842085,15.31333351135254,16.18666648864746,15.057272911071776,15.295000076293944,15.31333351135254,16.18666648864746,4.625,4.708333492279053,4.608333587646484,4.849999904632568,126800.6944,157818.5694,196973.6038,803,707,810,721,886,1096,554,3.3911109924316407,1,2,0,19.87700080871582,17.75,16.645999908447266,17.177000045776367,15.803999900817873,18.225000381469727,18.927000045776367,18.357999801635746,19.94599914550781,17.913000106811523,18.857999801635746,18.63500022888184,3.8666666666666663,1,508.7027413504464,586.5262276785714,670.3870675223214,760.9513113839286,5646.461914,6505.716309,7427.230957,8416.90332,443.2595377604167,510.7128906,583.0538411458333,660.7452473958333,6.192499638,5.328333377838135,6.143333435058594,4.875
ET201600000180,ETGE71FL,ET,2016,180,ET2016DHS,111167.5078,127062.1016,144227.2188,108.99166870117188,112.70833587646484,109.5749969482422,110.01667022705078,30.416278839111328,30.59954643249512,30.79391098022461,29.14348793029785,4.552865627771005e-05,0.000102325,0.001282682,31.880548095703126,31.07566528320313,30.111001586914064,31.623663330078124,16.733333587646484,15.93333339691162,15.108333587646484,15.90000057220459,2,2557,2622.7,2693,2802.4,2978.1,2891.5,3000.1,0.4649999737739563,0.3424999713897705,0.040833332,0.125,35.72192513368984,597.4964599609375,11,1.2520427703857422,0,0.2769138392726306,0.3552310172211224,23.653543090820317,23.53416748046875,22.899664306640624,23.964414978027342,112.44600183823528,102.31525735294116,17.23477189171123,0.07393023,13.748785824699198,0.1119335293769836,0.092252859,0.022189451,0.024033478,0.063769481,0.050081019,0.010864088,0.01188125,27.350000381469727,27.25,27.08333396911621,27.791667938232425,18.95833396911621,19.26666641235352,19.5,19.825000762939453,10.616666793823242,11.31666660308838,11.975000381469728,11.891666412353516,0.008393984,15.688333129882812,16.30516662597656,15.426544189453123,15.992666625976565,15.688333129882812,16.30516662597656,3.5833334922790527,3.683333396911621,3.558333396911621,3.775000095367432,249123.6861,66870.80901,35640.53603,1043.888888888889,1114.5555555555557,1139,1120.7777777777778,1415.888888888889,1320.888888888889,1255.7777777777778,2.0437667765081886,0,0,0,21.57379913330078,20.054998779296877,20.695401000976563,22.12720031738281,21.68540039,20.06619873046875,20.59459991455078,22.19300079345703,21.24060059,20.750999450683597,21.049398803710936,20.665800476074217,550.7486631016043,41.83689839572192,50.01768485314208,57.66960169057377,65.91514045423497,74.81977352288251,79190.9375,92398.38281,106824.0547,122593.5234,247.75848094919783,289.0796290106952,334.2121072860963,383.5487967914439,8.675832748413086,8.514166831970215,9.373332977294922,8.685832977294922
ET201600000181,ETGE71FL,ET,2016,181,ET2016DHS,61594.32031,70401,79911.64063,55.17500305175781,54.80833435058594,45.625,42.71666717529297,11.395869255065918,11.538596153259276,9.605263710021973,8.807559967041016,0.000162924,0.00133566,0.003484958,33.63545608520508,33.70333480834961,32.64666748046875,33.380001068115234,14.866666793823242,14.75,14.366666793823242,14.483333587646484,7,1792,1838,1838,1881,1854,1758,1884,0,0,0,0,41.785714285714285,634.7792969,5,0,0,0.272264453,0.350972621,24.567272186279297,24.734167098999023,24.00499916,24.815000534057617,111.11985560825892,111.35777936662946,34.69643511,0.048214197,13.748059953962054,0.074022561,0.070523389,0.007024445,0.004655458,0.037973076,0.037474487,0.003418412,0.002286356,30.20833396911621,30.45833396911621,30.75833320617676,30.80000114440918,22.75,23.058334350585938,23.541667938232425,23.541667938232425,15.341667175292969,15.708333969116213,16.391666412353516,16.316667556762695,2.849562305515095,15.363333702087402,16.25,15.499091148376465,15.765000343322754,15.363333702087402,16.25,4.8416666984558105,4.75,4.75,4.849999904632568,39106.47861,45850.74197,189186.264,924,617,818,887,833,817,800,3.442752293178013,0,1,1,22.874000549316406,18.19300079345703,18.44099998474121,20.19700050354004,19.03199958801269,18.18000030517578,21.32099914550781,21.104999542236328,22.48699951171875,19.299999237060547,19.88999938964844,19.61000061035156,144.85714285714286,0.2857142857142857,716.2896205357143,825.8707449776786,943.9527064732144,1071.473633,31398.39063,35913.08594,40701.14063,45788.5,2687.1012834821427,3073.473214285714,3483.238839285714,3918.619698660714,5.012499809265137,5.195833206176758,5.161666393280029,4.212500095367432
ET201600000182,ETGE71FL,ET,2016,182,ET2016DHS,93589.33594,106970.6172,121421.5469,82.09166717529297,105.18333435058594,107.38333129882812,101.3000030517578,22.59403610229492,27.986696243286133,29.487415313720703,26.541484832763672,0,2.905090924543448e-05,0.000115005,25.721453857421874,24.588999938964843,24.197000122070317,24.623333740234376,15.908333778381348,15.116666793823242,14.116666793823242,15.041666984558104,2,3985.9,3997.1,4079.1,4070.5,4378.1,4369.9,4518.2,0.3533332943916321,0.2308333367109298,0.000833333,0.1108333319425582,35.27150537634409,602.5987025669643,11,3.333542585372925,0,0.2899292383027066,0.3729206737246115,18.01172790527344,18.18141784667969,17.264166259765624,18.16716766357422,48.94462995631721,59.23712617607527,5.641325263566868,0.1264341415897492,46.071341565860216,0.1031417506081717,0.089693904,0.011133026,0.008104916,0.058127642,0.04889802,0.005332442,0.003913326,26.01666641235352,25.94166755676269,25.666667938232425,26.433334350585938,18.033334732055664,18.358333587646484,18.58333396911621,18.88333320617676,10.108333587646484,10.825000762939451,11.550000190734863,11.391667366027832,0.01107845,10.33133316040039,11.711000061035156,10.302000427246094,11.77383270263672,10.33133316040039,11.711000061035156,3.633333444595337,3.758333444595337,3.641666650772095,3.816666603088379,216946.0911,16757.97801,36595.00693,981.3333333333334,1122,1259.5555555555557,1046.5555555555557,1148.5555555555557,1314.5555555555557,1286.6666666666667,3.459238688151041,1,0,0,19.12700080871582,17.559749603271484,17.31999969482422,19.64299964904785,18.37350082397461,17.511749267578125,17.864500045776367,19.634750366210938,18.27450180053711,17.289249420166016,17.592750549316406,18.21099853515625,292.15860215053766,47.51881720430107,44.59068905409946,51.412366641465056,58.76324134744624,66.70171790994624,102526.5391,119661.5703,138385.0156,158861.3125,322.03024193548384,375.8504284274193,434.65977822580646,498.97463037634407,8.720000267028809,9.555832862854004,12.43999958,9.962499618530272
ET201600000183,ETGE71FL,ET,2016,183,ET2016DHS,4195.885742,4795.808594,5443.686035,128.43333435058594,119.14167022705078,130.35833740234375,115.18333435058594,34.79006576538086,32.273136138916016,35.878440856933594,30.852678298950195,0,0,7.055939819950324e-05,30.347454833984376,31.36983337402344,31.97083435058594,31.59133301,14.041666984558104,13.625,13.27500057220459,13.516666412353516,7,3153.8,3132,3260.2,3449.4,3270.3,3064.6,3241.3,0,0,0,0,22.892183288409704,623.5778645833333,9,0,0,0.2421805306968156,0.2955538814943502,23.42323608398437,24.23624877929688,25.030856323242187,24.774917602539062,20.18491382033356,12.130905439268869,4.366215543926887,0.006215708,2.505278965212264,0.1282720863819122,0.1036731749773025,0.007163341,0.004076514,0.076354057,0.057182573,0.003449908,0.001974044,28.21666717529297,28.50833320617676,28.58333396911621,28.70833396911621,21.17500114440918,21.666667938232425,21.91666603088379,21.933334350585938,14.175000190734863,14.883333206176758,15.30833339691162,15.19166660308838,0,18.09087829589844,17.958499145507812,16.499017333984376,17.102667236328124,18.09087829589844,17.958499145507812,3.691666841506958,3.691666603088379,3.633333444595337,3.733333349227905,111162.447,164504.8914,164742.8612,1591.5,1382.9,1370.3,1533.1,1408.5,1379.7,1563.8,2.439137255727762,1,0,0,25.20433298746745,19.952667236328125,20.370667775472004,22.60600026448568,21.687667846679688,19.950998942057293,21.071665445963543,23.81866709391276,23.09066772460937,20.277999877929688,20.160667419433597,19.96899922688802,576.7628032345013,194.6253369272237,2.018622019934276,2.3274394040385253,2.6602140557829035,3.019588732845569,4174.137695,4880.275391,5653.763672,6501.694824,13.298746525438006,15.54849119777628,18.012816395721025,20.71431203672507,7.074999809265137,7.660833358764648,7.819166660308838,9.076666831970217
ET201600000184,ETGE71FL,ET,2016,184,ET2016DHS,6985.863281,7984.692871,9063.364258,129.56666564941406,118.45833587646484,123.57500457763672,113.7750015258789,35.49771499633789,32.23355865478516,34.16820145,30.475446701049805,0,0,0.000150358,28.10491027832031,28.224334716796875,28.948834228515626,28.56499938964844,14.166666984558104,13.666666984558104,13.19166660308838,13.583333969116213,7,3196.4,3291.2,3421.1,3593.9,3525.5,3277.7,3470.4,0,0,0,0,39.6,616.5816127232143,9,0,0,0.2458993184190228,0.3037199819228759,22.927182006835935,23.340249633789064,23.82362823486328,23.70033111572265,23.871309594002696,22.156020994777627,87.31930171832884,0.003976872,30.372088738207548,0.1486959775288899,0.1114380200703938,0.009041636,0.00585531,0.093077882,0.062245671,0.004348122,0.002837754,29.06666755676269,29.25833320617676,29.308334350585938,29.56666755676269,21.95833396911621,22.399999618530277,22.67500114440918,22.75833320617676,14.90000057220459,15.591667175292969,16.116666793823242,15.983333587646484,0,18.69842376708984,18.835667419433594,17.74945526123047,18.45616760253906,18.69842376708984,18.835667419433594,3.650000095367432,3.6750001907348633,3.616666793823242,3.733333349227905,151345.5787,207004.6549,193272.2767,1488.6666666666667,1318.6666666666667,1351.2222222222222,1541.3333333333333,1403.2222222222222,1354.5555555555557,1413.888888888889,3.9689421538072778,1,0,0,24.03925132751465,19.92250061035156,19.85300064086914,22.29425048828125,20.928749084472656,19.92275047302246,20.76099967956543,23.51625061035156,22.543251037597656,19.930500030517575,20.241498947143555,20.020000457763672,724.8113208,380.0916442048518,3.3430003255208334,3.854426758,4.405528645833333,5.000681641,8245.179688,9639.994141,11167.82324,12842.60156,26.24594634433962,30.685904860175203,35.54926507749326,40.88039610006739,6.924999713897705,7.348333358764648,7.394166469573975,7.923333168029785
ET201600000185,ETGE71FL,ET,2016,185,ET2016DHS,140607.3438,160711.2344,182422.1094,43.47500228881836,37.32500076293945,52.54999923706055,33.88333511352539,8.373996735,7.020376205444336,10.041400909423828,6.179331302642822,0.3831669634038752,0.3898005052046342,0.5414117466319691,35.45181655883789,34.64666748046875,32.84166717529297,35.45666504,14.341667175292969,13.758333206176758,12.600000381469728,13.716667175292969,10,1677,1570,1749,1908,1929,1803,1955,0,0,0,0,71.4,623.9039306640625,3,2.601567984,0,0.1907599713400815,0.2388336701612655,27.203636169433597,26.93000030517578,25.93916702270508,27.668333053588867,12.210589599609374,23.836222330729168,25.489591471354167,0.063888303,10.68435059,0.04494293,0.069863535,0.007665406,0.006226091,0.024003634,0.038709361,0.00384932,0.003167329,33.50833511352539,33.41666793823242,33.25,34.241668701171875,26.33333396911621,26.51666641235352,26.924999237060547,27.358333587646484,19.16666603088379,19.658334732055664,20.649999618530277,20.524999618530277,6.906408691,19.036666870117188,19.87999916,18.955453872680664,19.21333312988281,19.036666870117188,19.87999916,5.191666603088379,5.316666603088379,5.233333587646484,5.483333587646484,127978.0961,118598.4773,159024.4429,636,636,653,546,649,965,343,2.0528539021809897,3,3,3,26.19099998474121,25.58099937438965,21.46299934387207,22.81399917602539,21.874000549316406,26.91900062561035,28.275999069213867,24.56399917602539,27.12999916,22.96700096130371,25.28199958801269,26.59399986,2.2,0.066666667,1248.8372395833333,1439.889844,1645.7635416666667,1868.0934895833332,3734.929199,4275.324707,4849.21875,5459.689453,293.4515625,335.9101563,381.0006510416667,428.9650391,4.939166546,4.2183332443237305,4.788333415985107,3.9375
