DHSID,GPS Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All Population Count 2005,All Population Count 2010,All Population Count 2015,Annual Precipitation 2000,Annual Precipitation 2005,Annual Precipitation 2010,Annual Precipitation 2015,Aridity 2000,Aridity 2005,Aridity 2010,Aridity 2015,BUILT Population 1990,BUILT Population 2000,BUILT Population 2014,Day Land Surface Temp 2000,Day Land Surface Temp 2005,Day Land Surface Temp 2010,Day Land Surface Temp 2015,Diurnal Temperature Range 2000,Diurnal Temperature Range 2005,Diurnal Temperature Range 2010,Diurnal Temperature Range 2015,Drought Episodes,Enhanced Vegetation Index 1985,Enhanced Vegetation Index 1990,Enhanced Vegetation Index 1995,Enhanced Vegetation Index 2000,Enhanced Vegetation Index 2005,Enhanced Vegetation Index 2010,Enhanced Vegetation Index 2015,Frost Days 2000,Frost Days 2005,Frost Days 2010,Frost Days 2015,Global Human Footprint,Gross Cell Production,Growing Season Length,Irrigation,ITN Coverage 2005,ITN Coverage 2010,ITN Coverage 2015,Land Surface Temperature 2000,Land Surface Temperature 2005,Land Surface Temperature 2010,Land Surface Temperature 2015,Livestock Cattle,Livestock Chickens,Livestock Goats,Livestock Pigs,Livestock Sheep,Malaria Incidence 2000,Malaria Incidence 2005,Malaria Incidence 2010,Malaria Incidence 2015,Malaria Prevalence 2000,Malaria Prevalence 2005,Malaria Prevalence 2010,Malaria Prevalence 2015,Maximum Temperature 2000,Maximum Temperature 2005,Maximum Temperature 2010,Maximum Temperature 2015,Mean Temperature 2000,Mean Temperature 2005,Mean Temperature 2010,Mean Temperature 2015,Minimum Temperature 2000,Minimum Temperature 2005,Minimum Temperature 2010,Minimum Temperature 2015,Nightlights Composite,Night Land Surface Temp2010,Night Land Surface Temp2015,Night Land Surface Temp 2000,Night Land Surface Temp 2005,Night Land Surface Temp 2010,Night Land Surface Temp 2015,PET 2000,PET 2005,PET 2010,PET 2015,Proximity to National Borders,Proximity to Protected Areas,Proximity to Water,Rainfall 1985,Rainfall 1990,Rainfall 1995,Rainfall 2000,Rainfall 2005,Rainfall 2010,Rainfall 2015,Slope,SMOD Population 1990,SMOD Population 2000,SMOD Population 2015,Temperature April,Temperature August,Temperature December,Temperature February,Temperature January,Temperature July,Temperature June,Temperature March,Temperature May,Temperature November,Temperature October,Temperature September,Travel Times 2000,Travel Times 2015,U5 Population 2000,U5 Population 2005,U5 Population 2010,U5 Population 2015,UN Population Count 2000,UN Population Count 2005,UN Population Count 2010,UN Population Count 2015,UN Population Density 2000,UN Population Density 2005,UN Population Density 2010,UN Population Density 2015,Wet Days 2000,Wet Days 2005,Wet Days 2010,Wet Days 2015
AO201500000108,AOGE71FL,AO,2015,108,AO2015DHS,124091.8984,147001.2188,173339.7188,37.14166641235352,42.75833511352539,40.54999923706055,24.308332443237305,11.516796112060549,13.022842407226562,12.044554710388184,7.556994915008545,0.013932146,0.033062314,0.055873013,33.868503146701386,31.999555799696186,33.61314900716146,31.900027804904514,6.925000190734863,6.925000190734863,6.925000190734863,6.925000190734863,9,1045.2222222222222,924.2222222222222,1068.2222222222222,1122.888888888889,1041.2222222222222,1145.3333333333333,1153.2222222222222,0,0,0,0,33.527472527472526,3522.8013822115386,4,0,0.040016728,0.155896759,0.3690603880763235,26.803171793619796,26.161722819010414,27.19564819335937,26.54417928059896,7.968965469,460.2151356761566,4.287137177491103,19.431039396129894,6.646818873721085,0.1370423038800557,0.075324257,0.056460097,0.071082393,0.091429889,0.040311451,0.029443532,0.040734194,28.433334350585938,28.808334350585938,29.08333396911621,28.75833320617676,24.950000762939453,25.325000762939453,25.600000381469727,25.274999618530277,21.50833320617676,21.88333320617676,22.15833282470703,21.83333396911621,5.076296844079815,20.778147379557293,21.188334147135414,19.737837049696186,20.323889838324654,20.778147379557293,21.188334147135414,3.2250001430511475,3.283333301544189,3.366666793823242,3.2166666984558105,3282.762818,26139.23475,4395.600001,357.5,390,511.875,437.625,391.75,386.25,441.75,0.099386045,0,0,1,27.798999786376957,21.59000015258789,26.354999542236328,27.992000579833984,27.18600082397461,21.288000106811523,23.14699935913086,27.95599937438965,26.410999298095703,26.19099998474121,25.176000595092773,23.11600112915039,113.3320895522388,11.78647687,50.95611702,60.614645667109926,71.80506842863475,84.67052443484043,17550.38086,47707.85938,117344.8125,252374.625,77.06580738240419,209.49088087979092,515.2749891114983,1108.2069904181185,3.0291664600372314,2.9583332538604736,2.5116665363311768,1.8608332872390747
AO201500000109,AOGE71FL,AO,2015,109,AO2015DHS,3707.306884765625,4391.734375,5178.609863,100.33333587646484,100.33333587646484,100.33333587646484,100.33333587646484,30.636131286621094,29.95024871826172,29.87593078613281,29.87593078613281,0.000977842,0.001971388,0.003774456,31.67909240722656,31.621388753255207,30.41138966878255,30.56763966878255,14.300000190734863,14.300000190734863,14.300000190734863,14.300000190734863,,3152.083333333333,3166.4166666666665,3220.4166666666665,3320.4166666666665,3354.5,3348.6666666666665,3335.583333333333,0,0,0,0,14.306451612903226,3403.097098214286,10,0,0.1274041820296005,0.3218074932628505,0.5395497011124376,24.692705790201824,25.17467753092448,24.456370035807293,24.50319417317708,0.019572296,0.087758331,0.3724847198814474,0.028776271,0.2220042444044543,0.4721598943074544,0.5485205332438151,0.143481159,0.1520166397094726,0.441061274,0.5333743413289388,0.086359549,0.1002541859944661,29.325000762939453,29.875,29.91666603088379,29.658334732055664,22.15833282470703,22.70833396911621,22.75,22.49166679382324,15.02500057220459,15.575000762939451,15.616666793823242,15.358333587646484,0.012976303,18.50135040283203,18.43874994913737,17.706317901611328,18.72796630859375,18.50135040283203,18.43874994913737,3.275000095367432,3.3500001430511475,3.3583333492279053,3.3583333492279053,156747.1183,106324.4762,394078.0625,1009.2727272727273,1194.4545454545455,1212.1818181818182,1111.1818181818182,1178.090909090909,1231.090909090909,1099.4545454545455,1.238100113407258,0,0,0,22.95224952697754,23.011499404907227,22.19050025939941,22.85874938964844,22.72599983215332,22.152999877929688,21.489500045776367,22.675750732421875,22.981250762939453,22.50400161743164,23.29574966430664,23.73350143432617,767.3145161290323,100.0994623655914,1.6045471355921497,1.9086825224267183,2.261055424528302,2.666173066090381,591.4954833984375,786.0422973632812,945.137207,993.7222290039062,1.8735635408791165,2.489790721606183,2.9937245358702955,3.147617463142641,7.691666603088379,7.691666603088379,7.691666603088379,7.691666603088379
AO201500000110,AOGE71FL,AO,2015,110,AO2015DHS,3340.228027,3956.886719,4665.850098,50.59166717529297,42.93333435058594,44.25,27.975000381469727,12.045634269714355,9.984496116638184,10.514851570129396,6.468208312988281,0.00011613,0.00011613,0.000115373,37.76763610839844,36.97433471679688,34.82250061035156,37.58600158691407,16.691667556762695,16.666667938232422,16.666667938232422,16.666667938232422,7,2263.8,2237.6,2406.2,2488.2,2622.4,2675.2,2646.4,0.048333332,0.049166664,0.025,0.090833329,11.03076923076923,3186.993652,6,0,0.018186665,0.1841353772818852,0.3883825488207589,26.535662841796874,26.81674805,25.74108276367188,27.11708374023437,13.116356543219794,2.1381158117769923,2.2655768308664044,7.108827723329049,0.054424041,0.2424871285756429,0.30357666,0.082267523,0.09192787,0.1819638888041178,0.2421542803446451,0.043449279,0.052246225,32.116668701171875,32.958335876464844,32.14166641235352,33.06666564941406,23.75,24.608333587646484,23.791667938232425,24.71666717529297,15.425000190734863,16.291667938232422,15.475000381469728,16.399999618530273,0.001532141,16.659666442871092,16.648167419433594,15.303691101074218,16.659164428710938,16.659666442871092,16.648167419433594,4.200000286102295,4.300000190734863,4.208333492279053,4.325000286102295,10656.57089,91382.69849,415960.9976,513.3,674.6,453.4,429.7,404.3,611.9,336.9,0.2824245737267031,0,0,0,23.64499918619792,19.744667053222656,25.330665588378903,24.667999267578125,25.33099873860677,16.915667215983074,17.265665690104168,24.29833221435547,20.502666473388672,26.22333272298177,26.31433105,23.92066701253255,657.6786632390746,123.75064267352184,1.1042688687642417,1.3135782877604167,1.556085745493571,1.8348925908406573,1717.550048828125,2597.533691,3554.560059,4253.217773,5.373572812901671,8.126710239596722,11.120890404080978,13.306728490520566,4.674999713897705,4.580832958221436,4.6541666984558105,3.365000009536743
AO201500000111,AOGE71FL,AO,2015,111,AO2015DHS,3126.073242,3703.195801,4366.704102,90,79.94999694824219,75.06666564941406,121.91666412353516,28.421052932739254,24.663238525390625,23.216495513916016,37.901554107666016,0.1829306738717215,0.1976431948798043,0.394742625,30.960908889770508,29.83833312988281,30.74166679382324,30.165000915527344,13.02500057220459,13.02500057220459,13.02500057220459,13.02500057220459,,2977,2985,3072,3189,3411,3194,3068,0,0,0,0,12,1537.7379150390625,11,0,0.030771618,0.2352984314189253,0.4175693060342046,25.049091339111328,24.75666618347168,25.387500762939453,25.09840965270996,0.143080935,0.2979239821434021,0.570397139,0.069903374,0.577310324,0.3835852444171905,0.379239947,0.1382015645503997,0.1974565535783767,0.3355051577091217,0.3238100111484527,0.079988331,0.138783798,30.075000762939453,30.683334350585938,30.683334350585938,30.541667938232425,23.53333282470703,24.14166641235352,24.14166641235352,24,17.05000114440918,17.65833282470703,17.658334732055664,17.516666412353516,8.007676188151041,20.03333282470703,20.031818389892575,19.13727188110352,19.674999237060547,20.03333282470703,20.031818389892575,3.1666667461395264,3.241666793823242,3.2333333492279053,3.2166666984558105,12833.14566,433920.6129,593246.3926,1600,1307,1279,1480,1471,1423,1359,1.6005041599273682,2,3,3,24.628999710083008,24.82099914550781,24.25300025939941,24.49399948120117,24.07200050354004,24.082000732421875,23.916000366210938,24.589000701904297,24.78300094604492,24.100000381469727,24.600000381469727,24.78400039672852,437.875,0.5,22.09965733,26.288556780133927,31.141841343470983,36.72158378,136.1679688,180.95086669921875,217.5788726806641,228.7611389160156,9.972481727600098,13.25223159790039,15.934741973876951,16.753692626953125,8.119166374206543,7.866666316986084,6.872499942779541,9.333333015441896
AO201500000112,AOGE71FL,AO,2015,112,AO2015DHS,88016.78125,104266.0703,122947.625,,,,,,,,,0.5852742195129395,0.7232980728149414,0.9065604209899902,36.99909210205078,33.82090759277344,33.98500061035156,33.99800109863281,,,,,9,1363,1225,1314,1484,1284,1288,1238,,,,,56.92857142857143,3288.281005859375,4,0,0.025491421,0.1203099785791304,0.3052223775041639,28.11554527282715,26.907121658325195,27.38999938964844,27.519832611083984,0,171.13462611607142,1.0792390278407509,4.528697422572544,0.1138568009649004,0.1244071871042251,0.064143799,0.04992706,0.065470316,0.080669686,0.033343662,0.025482351,0.036903869,,,,,,,,,,,,,46.65525342597336,20.795000076293945,21.04166603088379,19.23200035095215,19.99333381652832,20.795000076293945,21.04166603088379,,,,,9886.668384,29637.82474,8878.969104,360,394,531,457,422,388,454,0.3328053610665457,2,3,3,27.871000289916992,21.958999633789062,26.218000411987305,27.94700050354004,27.155000686645508,21.465999603271484,23.29400062561035,27.933000564575195,26.399999618530277,26.246000289916992,25.29599952697754,23.36599922180176,11.142857142857142,0,691.3869141,822.4365885416667,974.2713541666668,1148.8333333333333,979.6281738,2662.959473,6549.95752,14087.05664,82.30437360491071,223.7310616629464,550.3008510044643,1183.537388392857,,,,
AO201500000113,AOGE71FL,AO,2015,113,AO2015DHS,14982.24316,17748.20313,20928.18164,37.14166641235352,42.75833511352539,40.54999923706055,24.308332443237305,11.516796112060549,13.022842407226562,12.044554710388184,7.556994915008545,0,0.002120744,0.056516687,36.06090927124024,35.59166717529297,36.369998931884766,35.23500061035156,6.925000190734863,6.925000190734863,6.925000190734863,6.925000190734863,9,2119,1727,2062,2300,2173,2301,2252,0,0,0,0,26.266666666666666,3593.157715,4,0,0.041728641,0.1518842352823027,0.3594601391769759,27.368453979492188,27.44583320617676,28.108333587646484,27.759166717529297,8.779010009765624,455.9413086,3.5281056722005206,13.790127563476563,1.702084986368815,0.1453824341297149,0.074806221,0.051129103,0.07109648,0.098368369,0.039781999,0.026181683,0.040409137,28.433334350585938,28.808334350585938,29.08333396911621,28.75833320617676,24.950000762939453,25.325000762939453,25.600000381469727,25.274999618530277,21.50833320617676,21.88333320617676,22.15833282470703,21.83333396911621,14.644394696769067,19.84666633605957,20.28333282470703,18.676000595092773,19.299999237060547,19.84666633605957,20.28333282470703,3.2250001430511475,3.283333301544189,3.366666793823242,3.2166666984558105,28135.80886,16294.91585,24930.58816,410,483,536,536,447,453,501,0.4627374331156412,0,0,0,27.393999099731445,21.530000686645508,25.904998779296875,27.46199989318848,26.777000427246094,21.198999404907227,23.007999420166016,27.554000854492188,25.99500084,25.83199882507324,24.940000534057617,23.049999237060547,134.66666666666666,2.7333333333333334,119.43975830078124,142.07907104492188,168.30911254882812,198.46539306640625,2469.892333984375,6713.996094,16514.09375,35517.02344,193.73880208333333,526.6470703,1295.3686197916666,2785.962239583333,3.0291664600372314,2.9583332538604736,2.5116665363311768,1.8608332872390747
AO201500000114,AOGE71FL,AO,2015,114,AO2015DHS,899.0950927734375,1065.082275390625,1255.9151611328125,60.23333358764648,48.19166564941406,50.63333511352539,23.59166717529297,14.543259620666504,11.317025184631348,12.274747848510742,5.550980091094971,0,0,2.094452835355924e-05,35.648938496907554,34.11125183105469,31.587778727213543,35.71930694580078,16.541667938232422,16.516666412353516,16.516666412353516,16.516666412353516,7,2443.9166666666665,2432.75,2594.1666666666665,2710.25,2827.25,2980.9166666666665,2770.583333333333,0.038333334,0.032499999,0.014166666,0.059166666,17.091145833333332,3362.7887834821427,7,0,0.000237126,0.1535611871940989,0.3591441483101248,26.24505360921224,25.72944641113281,24.262845357259117,26.71625264485677,9.397890574004569,4.0663820271703655,1.704303950616025,8.276520811235313,0.1018783629096208,0.2799697092601231,0.4331661292484828,0.1531868662152971,0.1223871197019304,0.2238307680402483,0.4036141123090471,0.098515383,0.078674964,31.42500114440918,32.333335876464844,31.475000381469727,32.29166793823242,23.13333320617676,24.049999237060547,23.19166755676269,24.00833320617676,14.883333206176758,15.81666660308838,14.958333969116213,15.77500057220459,0.003848006,16.937917073567707,17.713194529215496,16.841166178385418,17.347639719645183,16.937917073567707,17.713194529215496,4.141666889190674,4.258333206176758,4.125,4.25,133937.6526,6215.740649,404595.4792,580.4,720.8,526.5,524,503.5,788.5,422.4,0.5572341241662248,0,0,0,23.38949966430664,20.282249450683597,25.04199981689453,24.15475082397461,24.940750122070312,17.628250122070312,17.967750549316406,24.02574920654297,20.873498916625977,25.809749603271484,26.324249267578125,24.06774902,629.8276762402089,125.92689295039165,0.3019705144126271,0.3592077941093545,0.4255232523119668,0.5017650934654897,504.3760681152344,762.8071899414062,1043.847900390625,1249.027099609375,1.5933847452268275,2.4097999194272197,3.297641525069354,3.945827235129733,4.505833148956299,4.420833110809326,4.361666679382324,2.6449999809265137
AO201500000115,AOGE71FL,AO,2015,115,AO2015DHS,1089.7413330078125,1290.924805,1522.2222900390625,,,,,,,,,0.097814408,0.1051198027350685,0.1324735554781827,31.013635635375977,29.45833396911621,30.97333335876465,28.225000381469727,,,,,10,850,830,864,1051,1186,1061,1153,,,,,36,,,0,0.080964431,0.2153289690319464,0.4850413009703792,25.36581802368164,24.57916641235352,25.780834197998047,24.44166755676269,5.318271343524639,0.8065126859224759,2.1834568610558143,0.1331605911254882,1.6154636969933145,0.2874047756195068,0.2356294393539428,0.1620475053787231,0.1082178503274917,0.2574386894702911,0.1899509578943252,0.1156119629740715,0.066974007,,,,,,,,,,,,,1.0104031372070312,20.58833312988281,20.65833282470703,19.718000411987305,19.700000762939453,20.58833312988281,20.65833282470703,,,,,1727.077078,221660.8195,1083.182241,522,595,763,551,563,571,624,0.1861011981964111,0,1,1,27.946834564208984,22.98607635498047,27.254430770874023,28.181013107299805,27.48987389,23.27721405029297,24.83164596557617,28.415189743041992,27.15316390991211,26.82911301,25.881011962890625,24.37341690063477,342,80.15384615384616,14.091092427571615,16.76200230916341,19.856531778971355,23.414265950520832,17.844444274902344,28.857078552246094,42.22541809082031,54.02426528930664,1.723178276648888,2.7866319509652944,4.077568054199219,5.216943594125601,,,,
AO201500000116,AOGE71FL,AO,2015,116,AO2015DHS,2681.255371,3176.257324,3745.353516,54.48333358764648,44.75,46.43333435058594,30.08333396911621,12.998011589050291,10.48828125,11.099601745605469,6.996124267578125,0,0,0,36.7845459,35.71184963650174,33.54444715711806,37.77666558159722,16.508333206176758,16.483333587646484,16.483333587646484,16.483333587646484,7,2165.333333333333,2171.8888888888887,2311.8888888888887,2399.4444444444443,2496.1111111111118,2574.6666666666665,2485.1111111111118,0.046666667,0.043333333,0.020833332,0.079999998,14.340314136125654,3362.788818359375,6,0,0.015703121,0.1817988854856793,0.3869366371068943,27.000201755099827,26.79768541124132,25.673980712890625,28.06981404622396,14.043698615428664,2.7358392046384163,2.522588440260962,8.585130941181284,0.087808959,0.2651764495032174,0.3749685968671526,0.1083694185529436,0.1008037328720092,0.2050403526851109,0.3253060068402971,0.061672275,0.058852604,31.63333320617676,32.491668701171875,31.67500114440918,32.53333282470703,23.36666679382324,24.24166679382324,23.42500114440918,24.283334732055664,15.125,16.008333206176758,15.19166660308838,16.05000114440918,0,17.803519354926216,18.362962510850693,17.21585930718316,17.88351779513889,17.803519354926216,18.362962510850693,4.191666603088379,4.266666889190674,4.183333396911621,4.300000190734863,69929.42185,31427.25867,431753.6844,495.7,709.9,497.2,477.4,435.3,674.8,355.7,0.1149737173350069,0,0,0,23.785749435424805,20.295499801635746,25.49850082397461,24.778499603271484,25.351749420166016,17.549001693725586,17.944250106811523,24.387001037597656,20.98374938964844,26.43349838256836,26.71875,24.35699844360352,543.0863874345549,57.62303664921466,0.9025402611232236,1.0736132087017525,1.2718191220778827,1.4996934047965116,2243.455566,3392.890869140625,4642.95752,5555.549316,7.127114181,10.778696110111255,14.749966766197645,17.64912901873364,4.356666564941406,4.2833333015441895,4.224999904632568,3.2199997901916504
AO201500000117,AOGE71FL,AO,2015,117,AO2015DHS,2097.696777,2480.13623,2919.865723,129.0749969482422,126.74166870117188,103.53333282470705,123.4250030517578,41.30400085449219,39.60677337646485,31.613231658935547,39.28647232055664,0,0,0,27.32018432617188,26.714498901367183,27.30016479492188,26.763833618164064,11.866666793823242,11.866666793823242,11.866666793823242,11.866666793823242,2,3592.9,3641,3673,3837.7,4028.5,3942.6,3968,0,0,0,0,27.828877005347596,2601.248604910714,10,0,0.1647414260538563,0.3178233435096462,0.7050131192407966,23.550091552734376,23.587612915039063,23.58710021972656,23.55728759765625,0.043655488,1.952547791183636,1.419263942267305,0.2808693506384409,0.1403882836782804,0.5273873465401786,0.53500608,0.2828997203281947,0.2475292342049735,0.5604379177093506,0.5665020942687988,0.2297407558986119,0.1919672148568289,30.183334350585938,30.700000762939453,30.94166755676269,30.625,24.225000381469727,24.74166679382324,24.983333587646484,24.666667938232425,18.31666755676269,18.83333396911621,19.075000762939453,18.75833320617676,0,19.87403259277344,20.35074157714844,19.780000305175783,20.460726928710937,19.87403259277344,20.35074157714844,3.125,3.200000047683716,3.275000095367432,3.1416666507720947,6912.611964,354429.9589,258552.6776,1750.888888888889,1559.888888888889,1635.7777777777778,1518.3333333333333,1569.111111111111,1348,1492.888888888889,1.8542319677209345,0,0,0,24.52966562906901,22.29699961344401,24.28833262125651,24.55599975585937,24.095001220703125,21.15399932861328,22.10600026448568,24.55933380126953,23.85500081380208,23.86633301,24.101999918619796,23.60333251953125,821.4516129032259,640.8978494623656,0.8471352060094516,1.0021979308583109,1.1846069003320845,1.3943439036688947,11895.03125,10173.29102,7983.210938,5635.498047,38.14457850302419,32.63587607106855,25.627601541498656,18.113669774865592,8.267499923706055,8.225832939,7.364999771118164,8.061666488647461
AO201500000118,AOGE71FL,AO,2015,118,AO2015DHS,1361.493164,1612.846191,1901.822998046875,111.70833587646484,118.61666870117188,96.45000457763672,86.5,35.842247009277344,37.45789337158203,29.829896926879883,27.68000030517578,0.000231386,0.000307277,0.001152322,27.60454644097222,27.19907463921441,27.36074151,27.43037075,13.52500057220459,13.52500057220459,13.52500057220459,13.52500057220459,4,3758,3814.777777777778,3888.555555555556,3967.222222222222,4307,4163.333333333333,4166.888888888889,0,0,0,0,21.545698924731184,3394.5577566964284,10,0,0.088855874,0.215577394,0.490582846,23.241614447699654,23.315572102864586,23.23249986436632,23.351847330729168,0.050180768,1.9001082553658435,2.1215252619917675,0.1034664441180485,0.9794674124768984,0.5026952198573521,0.4511523927961077,0.2506566217967442,0.2809348446982248,0.5386541911533901,0.4505829129900251,0.1961814335414341,0.2489746638706752,29.299999237060547,29.74166679382324,29.99166679382324,29.725000381469727,22.524999618530277,22.96666717529297,23.21666717529297,22.950000762939453,15.77500057220459,16.21666717529297,16.46666717529297,16.200000762939453,0,19.104258219401043,19.27332221137153,18.878685845269096,19.432071261935764,19.104258219401043,19.27332221137153,3.116666793823242,3.1666667461395264,3.2333333492279053,3.125,95381.23662,230646.6845,291124.0496,1468.2222222222222,1353,1400.7777777777778,1195.5555555555557,1226.4444444444443,1176,1311.2222222222222,1.7244206910492272,0,0,0,23.42799886067708,21.342999776204422,23.279001871744796,23.609664916992188,23.246665954589844,20.27166621,21.07866668701172,23.59099833170573,22.82233428955078,22.935999552408852,23.074666341145832,22.615333557128903,1012.3682795698924,422.4005376344086,0.5150662712428881,0.6126949476159137,0.725808102,0.8558525417162024,3481.851074,3207.930419921875,2744.972900390625,2115.108398,10.972190938970094,10.109119046118952,8.650327620967742,6.665518155661962,7.445833206176758,7.546666622161865,6.333333492279053,5.869166374206543
AO201500000119,AOGE71FL,AO,2015,119,AO2015DHS,75657.5,89625.0625,105683.3516,104.08333587646484,109.98333740234376,112.69166564941406,84.00833129882812,37.062313079833984,38.25507354736328,38.308780670166016,29.56304931640625,0.025774938,0.031264122,0.062231617,27.73859475,26.510303844105117,27.61772849,27.57439353,11.466667175292969,11.466667175292969,11.466667175292969,11.466667175292969,4,3751.181818181818,3813.636363636364,3859,3957.727272727273,4071.636363636364,3988.181818181818,3913.727272727273,0,0,0,0,27.801608579088477,3423.37207,10,0,0.1386528183868947,0.2325330004702415,0.5153933039025006,22.18925614790483,21.912064985795453,22.703663219105117,22.79308249733665,0.014582772,1.2778276131555797,1.983035172,0.1939369181206015,0.7300730032831351,0.4528471401759556,0.3650680950709751,0.1085893171174185,0.1502680097307477,0.4465928758893694,0.3218938282557896,0.062112412,0.1036791460854666,26.625,27.049999237060547,27.308334350585938,27.01666641235352,20.875,21.30000114440918,21.558334350585938,21.26666641235352,15.158333778381348,15.583333969116213,15.841667175292969,15.550000190734863,1.871573117393509,17.789600719105113,18.011768687855113,16.63991893,17.31382890181108,17.789600719105113,18.011768687855113,2.808333396911621,2.875,2.941666603088379,2.8416666984558105,191166.703,235426.9066,182103.4847,1669.909090909091,1729.3636363636365,1746.2727272727273,1362.909090909091,1661.5454545454545,1489,1433.1818181818182,0.4786208411004524,0,0,0,23.386001586914062,20.247249603271484,22.73674964904785,23.224750518798828,23.10474967956543,20.1875,21.82699966430664,23.447250366210938,23.331750869750977,22.61100006103516,22.619251251220703,21.37150001525879,505.4316354,13.788203753351208,29.212158861185983,34.749205062331534,41.16445207210243,48.539973256401616,247116.5469,207805.0313,158117.8125,105199.6016,776.6677278820375,653.1147369,496.9517007372654,330.6340063672922,7.098332882,7.063333034515381,6.303333282470703,5.558333396911621
AO201500000120,AOGE71FL,AO,2015,120,AO2015DHS,17046.76172,20193.86328,23812.03711,62.66666793823242,62.66666793823242,62.66666793823242,62.66666793823242,21.485713958740234,20.77347946166992,20.77347946166992,19.583332061767575,0,0.000304808,0.009025283,34.866363525390625,32.99000168,33.98500061035156,33.720001220703125,10.908333778381348,10.908333778381348,10.908333778381348,10.908333778381348,10,2628,2587,2598,2685,2814,2657,2396,0,0,0,0,47.0625,3475.087891,8,0,0.036241253,0.1991200052085717,0.4050189333644941,25.59363555908203,25.036666870117188,25.65416717529297,25.592500686645508,5.473379516601563,0.6714445749918619,2.446447245279948,0.028290502,1.323022969563802,0.4879516363143921,0.5455331802368164,0.2150989770889282,0.2189825028181076,0.4663373529911041,0.5309565663337708,0.1459917724132537,0.1589563935995102,26.69166755676269,27.19166755676269,27.20833396911621,26.96666717529297,21.21666717529297,21.71666717529297,21.733333587646484,21.49166679382324,15.783333778381348,16.28333282470703,16.30000114440918,16.058334350585938,0.2253590568167264,17.323333740234375,17.46500015258789,16.32090950012207,17.08333396911621,17.323333740234375,17.46500015258789,2.9166667461395264,3.0166666507720947,3.0166666507720947,3.200000047683716,103828.5622,47449.07019,103789.3963,835,1203,1125,838,1137,1144,1062,0.8304915110270182,0,0,0,22.89699935913086,20.683000564575195,22.402000427246094,22.505001068115234,22.381999969482425,19.559999465942383,19.70400047302246,22.839000701904297,21.69099998474121,23.108999252319336,23.625,22.593000411987305,153.26666666666668,1.9333333333333331,145.08356119791668,172.58356119791668,204.4452148,241.0760742,664.5614624023438,795.0492553710938,860.6443481445312,814.6300048828125,52.84558105,63.22189941,68.43798828,64.77895508,5.891666412353516,5.891666412353516,5.891666412353516,5.891666412353516
AO201500000121,AOGE71FL,AO,2015,121,AO2015DHS,1960.347168,2322.258056640625,2738.341552734375,72.24166870117188,61.00833511352539,76.91666412353516,67.76667022705078,27.347003936767575,22.66563606262207,27.801204681396484,25.333332061767575,0.075745445,0.1731839913588304,0.1880996043865497,27.82999992370605,28.05500030517578,28.774999618530277,28.333637237548828,6.816666603088379,6.816666603088379,6.816666603088379,6.816666603088379,9,2873,2936,3092,3107,3067,3055,3127,0,0,0,0,39.5,2900.402099609375,9,9.191508293151855,0.1368540516281817,0.2797683273754861,0.532183079,23.26799964904785,23.772499084472656,24.351667404174805,24.245454788208008,0.2606287002563476,3.357961177825928,1.5048770904541016,0.7854729890823364,0.954483151,0.3411237299442291,0.1366392374038696,0.099515192,0.1555841863155365,0.2446847259998321,0.073338732,0.050446894,0.087488033,28.94166755676269,29.24166679382324,29.51666831970215,29.24166679382324,25.5,25.80000114440918,26.075000762939453,25.799999237060547,22.125,22.42500114440918,22.700000762939453,22.42500114440918,8.946137526939655,19.928333282470703,20.157272338867188,18.70599937438965,19.489999771118164,19.928333282470703,20.157272338867188,2.6416666507720947,2.691666603088379,2.7666666507720947,2.674999952316284,4831.401941,120379.182,4323.616214,835,820,1087,860,776,932,922,0.130673349,0,0,3,26.73500061035156,22.23699951171875,25.947999954223636,26.52400016784668,26.222000122070312,21.934999465942383,23.308000564575195,26.726999282836918,25.88800048828125,25.69700050354004,25.27600098,23.589000701904297,27.75,1.3125,26.401920572916666,31.406294759114584,37.20439453,43.87037760416667,463.9718627929688,1031.513672,2075.036133,3649.942383,33.85887527,75.27587891,151.42813110351562,266.3586730957031,4.792500019073486,4.4083333015441895,4.737499713897705,4.070833206176758
