DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp2010,Night_Land_Surface_Temp2015,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
AO201500000140,AOGE71FL,AO,2015.0,140.0,AO2015DHS,6391.046875,7570.935546875,8927.435546875,111.5,111.5,111.5,111.5,36.85950469970703,35.68000030517578,36.16216278076172,34.219947814941406,0.0,4.6155304603633425e-06,1.002782660107764e-05,30.7114013671875,30.21216735839844,29.631832885742188,29.51600036621094,14.15000057220459,14.15000057220459,14.15000057220459,14.15000057220459,4.0,2647.6,2684.1,2738.9,2851.7,2872.3,2825.0,2836.5,0.38999998569488525,0.28833332657814026,0.3216666579246521,0.47583332657814026,25.528,3378.4248046875,9.0,0.0,0.0,0.12657672667452122,0.3375762854078714,21.298883056640626,21.372468566894533,21.352249145507812,21.370091247558594,1.256227783203125,31.9353359375,2.9294931640625,0.0,0.34758642578125,0.36511931699865,0.37476707907284007,0.07360395964454203,0.12023329734802246,0.30381101720473347,0.3039025138406193,0.037778970073251164,0.07421607129714068,26.075000762939453,26.70833396911621,26.566667556762695,26.25,18.991666793823242,19.625,19.483333587646484,19.166667938232422,11.925000190734863,12.558333396911621,12.416666984558105,12.100000381469727,0.0,13.072666931152344,13.224180603027344,11.886363220214843,12.532772827148438,13.072666931152344,13.224180603027344,3.0250000953674316,3.125,3.0833334922790527,3.258333444595337,313919.7336,112207.4207,313853.5032,1208.1,1466.5,1156.3,1166.6,1306.1,1395.6,1187.3,1.4196435546875,0.0,0.0,0.0,19.655250549316406,18.751251220703125,19.608999252319336,19.743000030517578,19.5987491607666,16.776748657226562,16.65974998474121,19.80674934387207,17.94649887084961,19.490999221801758,20.423751831054688,20.64550018310547,362.728,137.98666666666668,2.5154007692388034,2.992184888870321,3.544588955965909,4.179680319393382,15823.4365234375,16117.755859375,14855.17578125,11971.8017578125,50.17076041666667,51.10394791666667,47.100734375,37.95853125,8.766666412353516,8.766666412353516,8.766666412353516,8.766666412353516
AO201500000141,AOGE71FL,AO,2015.0,141.0,AO2015DHS,108.58926391601562,128.63656616210938,151.68463134765625,120.04167175292969,117.17500305175781,120.35000610351562,113.625,43.78419494628906,41.9731330871582,41.860870361328125,40.945945739746094,0.024274207078493558,0.03129536142716041,0.07801715227273795,29.884000778198242,29.02666664123535,30.34666633605957,29.281665802001953,10.516666412353516,10.516666412353516,10.516666412353516,10.516666412353516,2,2852.0,2841.0,2896.0,3014.0,3001.0,2969.0,2888.0,0.0,0.0,0.0,0.0,28.857142857142858,3421.0439453125,11,0.0,0.17332179506619977,0.31427515919526977,0.6187711871162571,23.59427261352539,23.691667556762695,24.549999237060547,24.022499084472656,0.13543686696461268,1.3662691116333008,2.3299108232770647,0.21940386295318604,0.5641331672668457,0.5507323145866394,0.5668882727622986,0.16465914249420166,0.1682874709367752,0.5976268649101257,0.6195545196533203,0.10704557597637177,0.11682769656181335,27.21666717529297,27.683334350585938,27.950000762939453,27.625,21.933334350585938,22.399999618530273,22.66666603088379,22.34166717529297,16.700000762939453,17.166667938232422,17.433334350585938,17.108333587646484,0.7496495481397285,18.753334045410156,18.763334274291992,17.304546356201172,18.356666564941406,18.753334045410156,18.763334274291992,2.741666793823242,2.7916667461395264,2.875,2.7750000953674316,22437.64336,288686.8973,191473.0873,1267.0,1311.0,1184.0,1199.0,1217.0,1147.0,1156.0,0.30590786252702984,0.0,0.0,0.0,23.597999572753906,20.820999145507812,23.43400001525879,23.638999938964844,23.19300079345703,20.13599967956543,21.332000732421875,23.825000762939453,22.989999771118164,22.94700050354004,23.006000518798828,22.32499885559082,366.7142857142857,162.07142857142858,1.1118910653250558,1.3226454598563058,1.566826684134347,1.8475580215454102,415.4765930175781,349.38226318359375,265.8427734375,176.872314453125,34.67988586425781,29.16298566545759,22.189930507114955,14.763555254255023,8.054166793823242,7.8125,7.59499979019165,7.428333282470703
AO201500000142,AOGE71FL,AO,2015.0,142.0,AO2015DHS,3086.912353515625,3656.805419921875,4312.001953125,109.91666412353516,109.91666412353516,109.91666412353516,109.91666412353516,37.68571472167969,36.236263275146484,36.43646240234375,34.43864059448242,0.08413473042574796,0.09923911094665527,0.13515559109774503,31.328182220458984,30.19499969482422,29.468334197998047,30.361665725708008,13.200000762939453,13.200000762939453,13.200000762939453,13.200000762939453,8,2517.0,2505.0,2598.0,2548.0,2803.0,2850.0,2827.0,0.061666663736104965,0.03416666388511658,0.03833333030343056,0.13083332777023315,43.0,3386.6650390625,9,0.0,0.04141001214022291,0.20515792705750494,0.39437185831234434,22.527273178100586,22.058332443237305,21.816667556762695,22.63249969482422,2.2777445316314697,54.380558013916016,15.612786293029785,6.777108192443848,1.3436830043792725,0.4739125967025757,0.40332266688346863,0.0441056452691555,0.11423216015100479,0.37857136130332947,0.2899450361728668,0.020332971587777138,0.06447921693325043,25.96666717529297,26.54166603088379,26.491666793823242,26.21666717529297,19.33333396911621,19.90833282470703,19.858333587646484,19.58333396911621,12.766666412353516,13.341667175292969,13.291666984558105,13.016666412353516,0.46824274391963566,14.164999961853027,14.90333366394043,13.726363182067871,13.921667098999023,14.164999961853027,14.90333366394043,2.9166667461395264,3.0333333015441895,3.0166666507720947,3.191666603088379,226330.1281,190779.1435,226330.1354,1238,1392,1263,1113,1323,1457,1290,1.8786461353302002,1.0,1.0,3.0,20.895999908447266,18.535999298095703,20.58300018310547,21.336999893188477,20.696001052856445,16.868000030517578,17.361000061035156,21.67799949645996,19.047000885009766,20.43899917602539,20.7189998626709,20.534000396728516,19.125,2.1875,40.194187709263396,47.812840053013396,56.639844621930806,66.78811645507812,3044.455810546875,3369.85498046875,3375.07666015625,2955.726806640625,226.69686889648438,250.92681884765625,251.31564331054688,220.0899200439453,9.0,9.0,9.0,9.0
AO201500000143,AOGE71FL,AO,2015.0,143.0,AO2015DHS,117433.953125,139114.125,164039.46875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.5238552888234457,0.605696439743042,0.8815231323242188,36.62818145751953,33.391666412353516,32.733333587646484,31.384000778198242,-9999,-9999,-9999,-9999,9,1038,893,937,1021,969,999,974,-9999,-9999,-9999,-9999,57.93333333333333,3288.281005859375,4,0.0,0.024639437984347718,0.11903344375912325,0.304182882750565,28.493091583251953,27.079999923706055,27.106666564941406,26.490333557128906,0.0,79.16575404575893,0.35763331821986605,1.0256964819771903,0.03072639448302133,0.127792090177536,0.07066308706998825,0.05279673635959625,0.06916539371013641,0.08317785710096359,0.037179507315158844,0.0270682480186224,0.0393577516078949,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,39.23426106770833,21.479999542236328,21.59666633605957,20.357999801635742,20.768333435058594,21.479999542236328,21.59666633605957,-9999,-9999,-9999,-9999,11140.68972,31850.86363,10239.9231,360,393,527,457,427,389,453,0.13647702762058803,1.0,3.0,3.0,28.125,22.134000778198242,26.476999282836914,28.2549991607666,27.352998733520508,21.777999877929688,23.62299919128418,28.291000366210938,26.711999893188477,26.45199966430664,25.421998977661133,23.6200008392334,13.285714285714286,0.0,995.5428385416667,1184.2440104166667,1402.87421875,1654.2298177083333,9858.66015625,26799.125,65916.4453125,141767.21875,828.2201450892857,2251.378487723214,5537.6015625,11909.779017857143,-9999,-9999,-9999,-9999
AO201500000144,AOGE71FL,AO,2015.0,144.0,AO2015DHS,54747.953125,64855.29296875,76475.5390625,109.91666412353516,109.91666412353516,109.91666412353516,109.91666412353516,37.68571472167969,36.236263275146484,36.43646240234375,34.43864059448242,0.523317510431463,0.5297828154130415,0.5837134881453081,31.48454475402832,30.46500015258789,29.66666603088379,30.558332443237305,13.200000762939453,13.200000762939453,13.200000762939453,13.200000762939453,8.0,2587.0,2546.0,2624.0,2651.0,2700.0,2644.0,2522.0,0.061666663736104965,0.03416666388511658,0.03833333030343056,0.13083332777023315,57.5625,3386.6650390625,9,0.0,0.02123756792885734,0.15426129924718412,0.3030147639444605,22.64363670349121,22.297500610351562,22.141666412353516,22.886667251586914,0.9986497163772583,10.805563926696777,5.814476490020752,5.533308029174805,0.6359870433807373,0.46066007018089294,0.39466118812561035,0.04483059048652649,0.11896789819002151,0.3636373281478882,0.28171390295028687,0.02065841481089592,0.06721173226833344,25.96666717529297,26.54166603088379,26.491666793823242,26.21666717529297,19.33333396911621,19.90833282470703,19.858333587646484,19.58333396911621,12.766666412353516,13.341667175292969,13.291666984558105,13.016666412353516,18.404248046875,14.616666793823242,15.21500015258789,13.802727699279785,14.130000114440918,14.616666793823242,15.21500015258789,2.9166667461395264,3.0333333015441895,3.0166666507720947,3.191666603088379,231999.0604,196427.6692,231999.0676,1279,1434,1221,1090,1320,1483,1299,1.595841646194458,3.0,3.0,3.0,20.895999908447266,18.535999298095703,20.58300018310547,21.336999893188477,20.696001052856445,16.868000030517578,17.361000061035156,21.67799949645996,19.047000885009766,20.43899917602539,20.7189998626709,20.534000396728516,8.6875,0.9375,809.3733723958334,962.7867838541666,1140.5325520833333,1344.8838541666667,3044.368408203125,3369.758056640625,3374.979248046875,2955.6416015625,226.6968994140625,250.9268341064453,251.31564331054688,220.08993530273438,9.0,9.0,9.0,9.0
AO201500000145,AOGE71FL,AO,2015.0,145.0,AO2015DHS,10659.5458984375,12627.466796875,14889.955078125,109.91666412353516,109.91666412353516,109.91666412353516,109.91666412353516,37.68571472167969,36.236263275146484,36.43646240234375,34.43864059448242,0.24740143922659066,0.27403998374938965,0.36688727598923904,32.3518180847168,31.031665802001953,29.873332977294922,30.238332748413086,13.200000762939453,13.200000762939453,13.200000762939453,13.200000762939453,8.0,2587,2612,2629,2603,2626,2496,2367,0.061666663736104965,0.03416666388511658,0.03833333030343056,0.13083332777023315,47.57142857142857,3386.6650390625,9,0.0,0.04266653582875008,0.20511962292722274,0.39097178836083546,22.64727210998535,22.31916618347168,21.815834045410156,22.329999923706055,1.9048287527901786,99.25763811383929,10.90242440359933,6.681940351213727,1.1452165331159319,0.5130729079246521,0.4520018398761749,0.05619077757000923,0.13612261414527893,0.4219356179237366,0.33716338872909546,0.02628646045923233,0.07984083145856857,25.96666717529297,26.54166603088379,26.491666793823242,26.21666717529297,19.33333396911621,19.90833282470703,19.858333587646484,19.58333396911621,12.766666412353516,13.341667175292969,13.291666984558105,13.016666412353516,4.5959930419921875,13.758333206176758,14.421667098999023,12.942727088928223,13.606666564941406,13.758333206176758,14.421667098999023,2.9166667461395264,3.0333333015441895,3.0166666507720947,3.191666603088379,234951.393,199974.5707,234951.3998,1263,1430,1221,1078,1319,1483,1283,1.6638828005109514,3.0,3.0,3.0,20.989999771118164,18.687000274658203,20.711000442504883,21.427000045776367,20.746000289916992,17.04400062561035,17.496999740600586,21.740999221801758,19.152999877929688,20.538000106811523,20.854000091552734,20.673999786376953,12.428571428571429,0.35714285714285715,210.63317057291667,250.55782877604167,296.8147786458333,349.9956380208333,2663.94287109375,2948.671630859375,2953.240478515625,2586.303466796875,226.6968994140625,250.92682756696428,251.31563895089286,220.08993094308036,9.0,9.0,9.0,9.0
AO201500000146,AOGE71FL,AO,2015.0,146.0,AO2015DHS,746.4593505859375,884.267578125,1042.7034912109375,76.93333435058594,65.66666412353516,67.26667022705078,110.58333587646484,22.851486206054688,18.896883010864258,19.5447940826416,32.846534729003906,0.0008699762133451608,0.0013688477950218397,0.0022921585119687594,31.178182983398436,29.962832641601562,30.522500610351564,30.15966796875,14.875,15.266666412353516,14.875,15.050000190734863,4.0,3088.4,3108.9,3136.7,3222.4,3302.3,3189.3,3163.1,0.0,0.0,0.0,0.0,18.132075471698112,3403.23046875,10.0,0.0,0.08753913931901051,0.3749713249389052,0.5352513370139199,24.143951416015625,24.037705993652345,24.373167419433592,24.110797119140624,0.021966705425087652,0.05835958825288757,0.6398610323265878,0.06051414160715602,0.24690489242019037,0.2580738067626953,0.25973834310259136,0.12209951026099068,0.13563878195626394,0.2164080994469779,0.21627937044416154,0.07837005172457014,0.09416425228118896,30.04166603088379,30.975000381469727,30.58333396911621,30.399999618530273,22.575000762939453,23.325000762939453,23.116666793823242,22.850000381469727,15.166666984558105,15.708333969116211,15.708333969116211,15.350000381469727,0.26924659075643753,18.223834228515624,18.06192626953125,17.109716796875,18.112574768066406,18.223834228515624,18.06192626953125,3.366666793823242,3.4749999046325684,3.441666603088379,3.366666793823242,155489.598,234263.6485,614563.797,1335.2,1345.2,1245.0,1178.2,1308.9,1264.5,1215.3,1.3253316133812754,0.0,0.0,0.0,23.15900166829427,22.69366709391276,22.69733174641927,23.083999633789062,22.797999064127605,21.302332560221355,21.208333333333332,22.98333231608073,22.717999776204426,22.812998453776043,23.592999776204426,23.675999959309895,780.4150943396227,60.086253369272235,0.27377356054948615,0.32566621341807317,0.38578935102982953,0.4549119918741644,4322.3056640625,5239.2373046875,5746.326171875,5510.8916015625,13.725707020721025,16.6374715717655,18.24776127653302,17.50012371546496,7.244999885559082,6.734999656677246,5.947499752044678,8.416666030883789
AO201500000147,AOGE71FL,AO,2015.0,147.0,AO2015DHS,128.5375213623047,152.26759338378906,179.5496826171875,48.82500076293945,40.83333206176758,42.06666564941406,25.758333206176758,11.57905101776123,9.441232681274414,9.956607818603516,5.9101338386535645,0.0,0.000376573119025964,0.0012878497632650228,38.59727096557617,37.08833312988281,34.53666687011719,38.16166687011719,16.291667938232422,16.266666412353516,16.266666412353516,16.266666412353516,7.0,1973.0,1994.0,2106.0,2166.0,2333.0,2245.0,2280.0,0.03916666656732559,0.03749999776482582,0.017500000074505806,0.06916666775941849,23.333333333333332,4101.79345703125,6.0,0.0,0.019902151105919537,0.1868269216210353,0.3920081934653119,27.578182220458984,27.47833251953125,26.2641658782959,28.179166793823242,14.552964274088541,2.3981730143229165,2.5800381978352864,6.30701904296875,0.08776329358418783,0.2564399838447571,0.3198429048061371,0.09060005843639374,0.09643086045980453,0.196001797914505,0.25986847281455994,0.04823153838515282,0.055391255766153336,31.683334350585938,32.483333587646484,31.71666717529297,32.625,23.525001525878906,24.33333396911621,23.566667556762695,24.475000381469727,15.391666412353516,16.21666717529297,15.450000762939453,16.358333587646484,7.033502797611424,17.991666793823242,18.196666717529297,16.559091567993164,17.86833381652832,17.991666793823242,18.196666717529297,4.2166666984558105,4.325000286102295,4.224999904632568,4.358333587646484,2185.625417,95041.97323,398992.3032,509.0,668.0,436.0,400.0,371.0,620.0,348.0,0.09172592163085938,0.0,0.0,0.0,23.816999435424805,19.805999755859375,25.496000289916992,24.772998809814453,25.476999282836914,17.054000854492188,17.371000289916992,24.423999786376953,20.638999938964844,26.376998901367188,26.39299964904785,23.93000030517578,518.3333333333334,27.4,8.104477882385254,9.64064884185791,11.420465469360352,13.466691970825195,66.20170593261719,100.12001037597656,137.00790405273438,163.9371337890625,5.37357177734375,8.126711018880208,11.120889282226562,13.306728108723958,4.369166374206543,4.2783331871032715,4.279999732971191,3.0333333015441895
AO201500000148,AOGE71FL,AO,2015.0,148.0,AO2015DHS,21075.47265625,24966.337890625,29439.60546875,10.166666984558105,10.166666984558105,10.166666984558105,10.166666984558105,3.777089834213257,3.5882351398468018,3.7538461685180664,3.4269661903381348,0.11272818308610183,0.13370895385742188,0.15967598328223595,40.664546966552734,38.13666534423828,39.5533332824707,39.17166519165039,8.324999809265137,8.324999809265137,8.324999809265137,8.324999809265137,-9999,586,622,779,714,769,709,655,0.0,0.0,0.0,0.0,39.3125,3664.1220703125,1,0.448318213224411,0.0460499986756029,0.15713188282115884,0.3494431511654289,28.941818237304688,28.037500381469727,28.918333053588867,28.379167556762695,3.6395884195963544,0.33989105224609373,4.424234517415365,0.00753052035967509,1.6096778869628907,0.14994315803050995,0.1029973030090332,0.10570864379405975,0.09343759715557098,0.09357120841741562,0.056491874158382416,0.05786818265914917,0.05386669188737869,25.399999618530273,25.983333587646484,25.45833396911621,25.325000762939453,21.21666717529297,21.80000114440918,21.274999618530273,21.141666412353516,17.075000762939453,17.65833282470703,17.133333206176758,17.0,6.247867707283266,18.28333282470703,17.586666107177734,17.219091415405273,17.93833351135254,18.28333282470703,17.586666107177734,2.691666603088379,2.8333334922790527,2.7083332538604736,2.9666666984558105,10603.0481,0,3417.989813,148,180,228,189,223,225,139,1.1339449564615884,2.0,3.0,3.0,27.014999389648438,21.110000610351562,25.916000366210938,26.680999755859375,26.44700050354004,21.434999465942383,23.333999633789062,27.04400062561035,25.91699981689453,25.868999481201172,24.597999572753906,22.378999710083008,233.66666666666666,3.2,190.73055013020834,226.882763671875,268.768896484375,316.9247721354167,148.0723114013672,233.6959686279297,333.73291015625,416.730224609375,11.886114501953125,18.759326171875,26.78952840169271,33.45192057291667,2.2833333015441895,2.2833333015441895,2.2833333015441895,2.2833333015441895
AO201500000149,AOGE71FL,AO,2015.0,149.0,AO2015DHS,7179.4453125,8504.8837890625,10028.720703125,64.75,64.75,63.21666717529297,44.70833206176758,23.689023971557617,22.719297409057617,22.052326202392578,14.944289207458496,7.452896190068079e-05,7.932637300756242e-05,0.00032161989855387853,27.84454345703125,26.973165893554686,28.41016540527344,27.384002685546875,9.583333015441895,9.583333015441895,9.583333015441895,9.583333015441895,10.0,3925.8,3946.1,4002.4,4028.1,3923.2,4045.6,3798.9,0.0,0.0,0.0,0.0,24.740641711229948,3374.5576171875,9.0,0.0,0.05373671807647041,0.2289968735633957,0.4476227314241466,22.40636444091797,22.226272583007812,23.167681884765624,22.54588623046875,0.05581971339821496,2.806571899086796,1.5092891253351206,0.40945152303168986,0.2734494452182473,0.391899973154068,0.3875426650047302,0.14090560376644135,0.18077170848846436,0.30814313888549805,0.29340410232543945,0.07982812821865082,0.11522705852985382,26.016666412353516,26.508333206176758,26.625,26.33333396911621,21.191667556762695,21.683334350585938,21.80000114440918,21.508333206176758,16.433334350585938,16.92500114440918,17.041667938232422,16.75,0.0,17.925196838378906,17.70777282714844,16.968182373046876,17.479380798339843,17.925196838378906,17.70777282714844,2.7333333492279053,2.8500001430511475,2.866666793823242,2.991666793823242,39032.52709,115751.2203,39021.05961,790.7,948.3,1124.3,800.3,1121.5,1119.0,1076.2,3.9351528464309653,0.0,0.0,0.0,23.504249572753906,19.256000518798828,22.544498443603516,23.153249740600586,22.7185001373291,18.631999969482422,19.478750228881836,23.451250076293945,22.30500030517578,22.69325065612793,22.41699981689453,20.95425033569336,326.70509383378015,251.09383378016085,3.3303712885430516,3.9616293399891953,4.693008747506649,5.533864122755984,13085.8466796875,16762.203125,19428.044921875,19689.603515625,41.62730919068365,53.32214519101877,61.802435908176946,62.63448810321716,5.849999904632568,5.849999904632568,4.796666622161865,3.9175000190734863
AO201500000150,AOGE71FL,AO,2015.0,150.0,AO2015DHS,2379.43994140625,2818.721923828125,3323.7578125,109.0,109.0,109.0,109.0,35.16128921508789,33.886009216308594,34.33070755004883,33.45268630981445,0.0,0.0,2.3356108348580855e-05,30.118545532226562,29.90583190917969,29.672665405273438,29.867831420898437,13.958333969116211,13.958333969116211,13.958333969116211,13.958333969116211,4.0,2743.6,2728.9,2768.0,2889.9,2911.8,2832.8,2843.1,0.21833333373069763,0.1525000035762787,0.16583332419395447,0.2758333086967468,24.353099730458222,3400.907291666667,9.0,0.0,0.0,0.11262868522175318,0.32121632071401995,21.100363159179686,21.233843994140624,21.371388244628907,21.549212646484374,1.501095177992335,31.689742671832885,2.6843018236185983,0.0,0.326124124449861,0.3456057608127594,0.40980616211891174,0.10104264318943024,0.12659503519535065,0.28234732151031494,0.34379684925079346,0.05467842519283295,0.07836192846298218,26.433334350585938,27.049999237060547,26.950000762939453,26.625,19.424999237060547,20.041667938232422,19.941667556762695,19.616666793823242,12.475000381469727,13.091667175292969,12.991666793823242,12.666666984558105,0.0,13.070106506347656,13.2305908203125,12.082181549072265,12.561854553222656,13.070106506347656,13.2305908203125,3.0999999046325684,3.2166666984558105,3.174999952316284,3.258333444595337,347581.4154,62661.0648,347367.8403,1259.4,1428.2,1218.1,1158.0,1280.8,1345.0,1277.0,1.1358155612996967,0.0,0.0,0.0,19.51074981689453,18.98525047302246,19.493999481201172,19.51525115966797,19.47774887084961,16.955501556396484,16.622249603271484,19.507999420166016,18.089750289916992,19.43000030517578,20.459749221801758,20.744998931884766,330.2318059299191,154.9191374663073,0.9448515069547785,1.1239443178530093,1.3314422123015872,1.5699992507853835,13415.7578125,13665.2958984375,12594.83984375,10150.23046875,42.94139045653639,43.74011855626684,40.31378453504043,32.4890340717655,8.533332824707031,8.533332824707031,8.533332824707031,8.533332824707031
AO201500000151,AOGE71FL,AO,2015.0,151.0,AO2015DHS,1012.9586181640625,1199.966796875,1414.967041015625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.07049367978022648,0.0744366324864901,0.09720158576965332,33.30454635620117,31.411666870117188,33.41666793823242,29.293333053588867,-9999,-9999,-9999,-9999,10,786,747,842,995,1211,1028,1166,-9999,-9999,-9999,-9999,36.0,268551.25,-9999,0.0,0.08176761450727053,0.21723799857831125,0.48906785419027704,26.58127212524414,25.55500030517578,27.116666793823242,24.724166870117188,0.26707531611124674,0.9570836385091146,1.2613091786702475,0.15705610911051432,0.005362118780612946,0.2987755239009857,0.24518060684204102,0.16827991604804993,0.11026809364557266,0.2729336619377136,0.202069953083992,0.12156423926353455,0.0687328577041626,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.6803645149606173,20.816667556762695,20.155000686645508,19.857999801635742,19.698333740234375,20.816667556762695,20.155000686645508,-9999,-9999,-9999,-9999,3220.625788,219216.137,3061.825722,522.0,595.0,763.0,551.0,563.0,571.0,624.0,0.22545886039733887,0.0,1.0,1.0,27.836000442504883,23.0,27.176000595092773,28.097999572753906,27.416000366210938,23.260000228881836,24.777999877929688,28.351999282836914,27.062000274658203,26.777999877929688,25.829999923706055,24.309999465942383,295.3333333333333,78.33333333333333,9.352392578125,11.125101725260416,13.17897237141927,15.540273030598959,21.96135711669922,35.51473617553711,51.96729278564453,66.48827362060547,1.7231784820556642,2.786632283528646,4.077568054199219,5.216943359375,-9999,-9999,-9999,-9999
AO201500000152,AOGE71FL,AO,2015.0,152.0,AO2015DHS,1652.6658935546875,1957.7740478515625,2308.552490234375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.026938312583499484,0.06797813044653998,0.06935607062445746,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.0,10923.3583984375,10,0.0,0.11378187666406628,0.2516739005327196,0.5084826627776443,-9999,-9999,-9999,-9999,0.14610575139522552,0.588765025138855,0.557589054107666,0.17109747231006622,0.011722326278686523,0.2842661738395691,0.1709779053926468,0.1324606090784073,0.12361234426498413,0.2533608675003052,0.12348392605781555,0.0856742337346077,0.08011114597320557,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,49.57364798880912,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1108.679967,179727.0316,703.1080457,654.0,731.0,925.0,867.0,703.0,815.0,847.0,0.3060445785522461,1.0,1.0,2.0,27.77460289001465,22.420635223388672,27.293649673461914,27.677778244018555,27.368253707885742,22.33492088317871,24.21904754638672,28.007936477661133,26.855554580688477,26.91587257385254,26.212697982788086,24.261905670166016,216.5,3.125,28.601708984375,34.023046875,40.304238891601564,47.52562561035156,107.52130126953125,173.87522888183594,254.42153930664062,325.5202941894531,16.01586456298828,25.899630737304687,37.89742431640625,48.48795776367187,-9999,-9999,-9999,-9999
