DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
CI202100000059,CIGE81FL,CI,2021,59,CI2021DHS,40974.28516,50248.94141,72446.17969,65963.42969,70002,39.36947632,41.37711716,59.88643646,32.63500214,39.03568268,27.9464798,27.65469742,28.98567581,29.15262604,29.70477104,10.68151093,10.24058151,10.44375038,10.69626713,10.52556419,NA,254.3310547,0.435121238,0.418643951,0.416964948,0.423349321,0.387384117,0,0,0,0,0,41.89123917,12,0.039609302,0.056220595,0.02300179,0.155316591,0.700415552,0.573557258,23.77038574,23.88792038,24.88176155,25.07936859,25.5550766,2.874762535,3016.439941,47.43957901,2.446581841,23.53767014,0.478741527,0.438013375,0.507218182,0.188815162,0.263654232,0.543134868,0.473112077,0.566278279,0.136440262,0.238065019,31.51237106,31.67404556,32.0470047,31.942276,31.93945313,26.13893318,26.53263855,26.80364609,26.57044411,26.6587677,20.83086014,21.43346405,21.60325432,21.24600792,21.41388893,3.792826176,19.59429169,20.12114525,20.77784729,21.00611115,21.40538216,2.976128578,2.897873402,2.976909876,2.965321302,2.999392509,117.1686249,119.9056396,178.2765198,96.77326965,117.0833359,1197.227539,1120.687988,1536.706299,1022.812683,1067.70752,25.95036888,27.40788078,27.48779106,27.13473511,26.55294991,25.5357399,24.55592918,24.44046021,25.02394867,25.55744743,25.8449955,25.39279366,1.890625,6273.490234,9138.833984,10325.20605,11404.33594,11738.76367,4999.219727,5338.109863,5745.366211,6257.650879,6779.243652,234.0438995,249.9094086,268.9755554,292.9587097,317.377655,10.74559021,10.77937889,13.18131065,9.507681847,10.51349831
CI202100000060,CIGE81FL,CI,2021,60,CI2021DHS,797.3010254,999.6356812,941.3789063,974.9373169,1056.724976,40.70413971,42.94676208,62.32557678,33.88443375,40.24463272,28.02708435,27.49466515,28.71696854,28.83690834,28.6070137,10.63376713,10.19668674,10.39305592,10.63729763,10.4760561,NA,231.7255859,0.503986299,0.496802628,0.499359995,0.485653698,0.488722682,0,0,0,0,0,32,12,0,0.0578302,0.022562774,0.142162904,0.713325322,0.579172909,23.80576324,23.58388901,24.52087402,24.48827362,24.59712601,1.031195641,113.1065826,8.512388229,0.919674575,8.930419922,0.534905195,0.524980009,0.540872097,0.349454254,0.391145855,0.751060724,0.709084749,0.81079495,0.332279652,0.422938675,31.49133492,31.65535355,32.02521515,31.91166115,31.91008377,26.14139175,26.53888893,26.80723381,26.56798363,26.65257645,20.85756683,21.45866585,21.63216209,21.27436256,21.43402863,0.068384342,19.58444405,19.67311478,20.32477951,20.13964081,20.58723831,2.990769625,2.915089846,2.985358953,2.976808548,3.014728069,121.7367096,125.1936646,186.0642242,100.8674774,121.326622,1425.085693,1361.383911,1749.710693,1225.669434,1306.207031,25.82356262,27.27297592,27.38192177,27.12577629,26.48666573,25.54280663,24.49377441,24.40363121,25.0947113,25.56447601,25.81128883,25.31315041,37.0859375,148.5794525,181.8049011,153.8618164,168.5557251,177.2041626,1265.658081,1351.455322,1454.560791,1584.25647,1716.308838,59.2428627,63.25885391,68.08501434,74.15579987,80.3368988,11.02318287,11.08779621,13.4722538,9.810697556,10.7834692
CI202100000061,CIGE81FL,CI,2021,61,CI2021DHS,1550.742432,1155.858521,1171.05188,1383.43042,1421.360352,39.1817627,41.25920105,59.34622192,32.58563614,38.92494202,27.85361099,26.83103943,27.88743782,28.47932053,28.43390083,10.57664967,10.12518787,10.32986164,10.57936954,10.4187355,NA,222.4990234,0.527657151,0.49952504,0.503063321,0.526184976,0.498835266,0,0,0,0,0,26.57156754,12,0.261429757,0.057425901,0.024222037,0.157565728,0.714859843,0.583351374,23.41305542,23.13436699,23.95770645,24.34919739,24.59059525,0.84962064,97.64046478,7.054775715,0.962108135,9.823119164,0.534736276,0.513421774,0.540375829,0.301892966,0.3748312,0.731200576,0.665777802,0.787093878,0.270039797,0.404044241,31.44859695,31.59742546,31.98207474,31.86750603,31.86734772,26.12701035,26.51458359,26.79346085,26.55319786,26.64325905,20.87194633,21.47223663,21.65221214,21.28813744,21.44861221,0.004031608,18.97249985,19.43769646,20.02797508,20.21907425,20.74728966,2.962008238,2.892202139,2.966724634,2.9575665,2.981105328,116.0567017,119.3299484,176.0639038,96.37419128,116.0393524,1334.184448,1238.14502,1687.924072,1143.638794,1188.865234,25.8218708,27.31669998,27.41016197,27.1036377,26.48182106,25.49971771,24.50904655,24.38804054,25.00802612,25.55151558,25.76521111,25.31650734,55.26269531,287.2745972,210.2173615,208.4519501,239.1796112,238.3505402,5000.088379,5339.037109,5746.364746,6258.738281,6780.421875,234.0438995,249.9093933,268.9755554,292.9587097,317.377655,10.75160885,10.79939079,13.2294817,9.526039124,10.51639175
CI202100000062,CIGE81FL,CI,2021,62,CI2021DHS,1028.651978,764.5997314,1054.630737,1010.927856,1084.485107,40.32028198,42.48308945,61.89604568,33.468647,39.86092758,27.25951195,26.71419144,28.33974266,28.47004509,28.5106411,10.76137161,10.33305836,10.53680611,10.78608227,10.60739326,NA,212.2910156,0.4933483,0.501126289,0.49886328,0.51962626,0.518672109,0,0,0,0,0,32,12,0.483263731,0.053065289,0.022025093,0.138133481,0.717024684,0.590724587,23.19927025,23.0727272,24.20401382,24.35775375,24.47948074,1.025314689,88.51833344,6.989315033,0.923753381,8.970701218,0.536164701,0.528814137,0.541133761,0.380816877,0.398889571,0.757965267,0.726544142,0.804050803,0.375008762,0.437927842,31.54350471,31.72288895,32.08068466,31.98579407,31.97475433,26.13140869,26.53472137,26.79230309,26.56755066,26.64927673,20.7821331,21.38982964,21.54388046,21.19971085,21.36736107,0,19.13902855,19.43126106,20.0682869,20.24546242,20.4483223,2.99788785,2.907711267,2.989178181,2.979325771,3.026012659,120.8756866,123.5285568,185.0182953,99.71400452,120.6196747,1417.039063,1306.446899,1684.58606,1159.740234,1213.489868,25.71247101,27.21781731,27.3527832,27.04794693,26.49358177,25.51031113,24.43318176,24.34596252,25.05489731,25.52689552,25.79756927,25.28333473,69.91699219,164.2605438,139.0586395,149.6345978,174.7780914,181.859314,1314.498291,1399.672119,1502.273926,1631.724609,1762.919189,61.5450592,65.53291321,70.33675385,76.3976593,82.54021454,10.90540504,10.94311714,13.30932045,9.67696476,10.67595196
CI202100000063,CIGE81FL,CI,2021,63,CI2021DHS,2478.765869,2211.297852,2790.500732,2531.414307,2468.47583,38.49646378,40.36075592,58.15282822,31.85103607,38.26290131,28.55324364,26.82197189,27.76096153,28.62551689,28.37996864,10.65164948,10.20296574,10.4076395,10.66409206,10.49512482,NA,242.2607422,0.5060516,0.501544535,0.512141049,0.51129061,0.488320738,0,0,0,0,0,27.95508766,12,0.863523901,0.051473383,0.023564693,0.150331244,0.712362826,0.585163474,23.8113308,23.12235832,23.99936867,24.46627235,24.52565002,1.038133025,116.905899,9.008460999,1.013620496,11.01255131,0.539836466,0.523542106,0.540686488,0.344950616,0.402333558,0.764809251,0.709446013,0.81309402,0.327290684,0.453293234,31.5013752,31.6529808,32.03485489,31.92722893,31.92845917,26.14228821,26.52986145,26.80873871,26.57264328,26.66548157,20.84972572,21.45001411,21.62721252,21.26313782,21.43333435,0.0191248,19.06941795,19.42274284,20.23777771,20.30702591,20.67133141,2.960619211,2.888035297,2.968113422,2.954788685,2.981105328,113.9733658,116.5632782,172.6041718,94.11308289,114.0657425,1347.763794,1216.055298,1623.825562,1072.533325,1148.456665,25.7983532,27.33919716,27.43098831,27.10302353,26.51691055,25.48152161,24.47315788,24.39641762,25.02778435,25.54928017,25.76317024,25.30097961,25.52539063,433.5851135,402.1713257,451.6659241,437.6531372,413.9432373,4638.501465,4952.938965,5330.810059,5806.130859,6290.088379,217.1564789,231.8772125,249.5676575,271.8203125,294.4773254,10.58633041,10.60980701,13.03545475,9.336594582,10.35486412
CI202100000064,CIGE81FL,CI,2021,64,CI2021DHS,1466.069824,2810.061523,2736.510742,3731.962891,4147.797852,42.41992569,45.11131668,65.47881317,35.60265732,41.95840073,26.54830742,26.22943687,27.11144638,27.59053421,27.42254448,10.50282097,10.07832718,10.26493073,10.51840305,10.33100414,NA,239.0830078,0.503045142,0.495442182,0.512786925,0.515990555,0.496291041,0,0,0,0,0,31.68955421,12,0,0.04588303,0.022443634,0.126961783,0.715402842,0.573634565,22.87990952,22.92996216,23.70438576,23.98340988,23.84887314,0.710989356,105.1060181,7.062644482,0.848347068,6.613115788,0.523004174,0.508141041,0.540325999,0.309323192,0.356221169,0.705972552,0.655657411,0.786705434,0.281576812,0.367957383,31.3408432,31.51167679,31.87944221,31.75214195,31.74853897,26.05772591,26.4546299,26.72489929,26.46934319,26.560215,20.83802032,21.4333477,21.61451149,21.23373795,21.41753578,0.080182768,19.21151352,19.63048553,20.29732704,20.37628365,20.2752018,3.01215291,2.944242001,2.99150753,3.011704206,3.041348457,127.7753067,132.818634,195.8803711,107.2246704,127.6101151,1592.555664,1523.015015,2067.368896,1376.521118,1445.58252,25.81860924,27.0861454,27.24034691,27.05684853,26.35862732,25.51717949,24.39080811,24.19885254,25.04117393,25.56167412,25.7222805,25.26009178,36.34179688,303.6315308,511.0691833,465.8623962,645.2144775,695.5518799,1214.564819,1267.959229,1334.242554,1420.782715,1504.862671,56.83190536,59.33033371,62.43186188,66.48124695,70.41551971,11.38775349,11.53160286,13.92362022,10.22821522,11.15826035
CI202100000065,CIGE81FL,CI,2021,65,CI2021DHS,4067.48291,5694.775391,3485.062012,5428.065918,5976.067871,41.31782913,43.89369583,62.7288475,35.07824326,41.10706711,28.33699226,26.64909935,28.18644714,28.42479134,28.14173508,10.22349548,9.769329071,9.963223457,10.21898174,10.04710674,NA,215.0058594,0.498002738,0.523358226,0.51388514,0.511757135,0.487029612,0,0,0,0,0,39.85972977,13,0,0.056078576,0.024971811,0.155904785,0.71095562,0.563748658,23.64560699,23.17538834,24.10213661,24.45501709,24.20075607,1.036437035,410.1078491,20.72260475,1.353331685,11.07521915,0.503493249,0.467099756,0.535782397,0.197199613,0.29696101,0.625398099,0.538993955,0.702822924,0.149003357,0.284249544,31.25131798,31.39526939,31.77825546,31.6442852,31.64936447,26.10755157,26.48914909,26.77685356,26.51393318,26.6034584,21.02782059,21.62594032,21.81503105,21.42530441,21.60225677,1.093737841,18.95422173,19.70167732,20.01782417,20.48524284,20.25977898,2.986733198,2.952719927,2.998119354,2.998625517,3.009302616,123.4053268,129.6057892,188.068573,105.1865158,123.7036057,1481.020752,1476.228149,1987.098022,1327.605713,1430.377686,25.91137314,27.2334156,27.32979965,27.12958336,26.40257263,25.61512184,24.5934124,24.3427372,25.1688633,25.6488781,25.83363533,25.36775398,6.015625,1060.04895,1035.715576,982.3232422,938.4516602,1002.137817,2746.858887,2867.615479,3017.521729,3213.240967,3403.39624,128.4988403,134.1478577,141.1605225,150.3163147,159.2118378,11.26743031,11.44573498,13.92873096,10.17274761,11.05383492
CI202100000066,CIGE81FL,CI,2021,66,CI2021DHS,1618.653198,1257.580811,1484.163086,1531.894287,1692.579834,41.65851593,44.26427841,63.29983139,35.37480927,41.46534348,28.19194412,26.14040756,27.93488693,28.02687073,27.88285065,10.17673683,9.722569466,9.915538788,10.17152786,9.997570038,NA,189.1806641,0.526361167,0.517944992,0.527305722,0.540365279,0.516270936,0,0,0,0,0,33.51235199,13,0,0.056049027,0.025846269,0.157225862,0.715572774,0.565401852,23.61218071,22.80733871,23.85852051,24.24838257,23.88500214,0.521334171,88.45617676,7.055737495,0.949569285,7.292056561,0.536949992,0.520399213,0.54005146,0.305664003,0.394958586,0.763375998,0.700873733,0.845767975,0.277782977,0.436588526,31.21289063,31.35568619,31.73797798,31.59960938,31.60677147,26.09227371,26.47317696,26.76111221,26.49448967,26.58563423,21.0361557,21.63311768,21.82243919,21.42808151,21.60920143,0.001365806,19.0324173,19.47427177,19.78215218,20.46989632,19.88715363,2.990668535,2.964062452,3.002517462,3.00742197,3.013932228,124.5868149,131.2020874,190.0588531,106.3869781,124.9737396,1510.08374,1492.812134,2034.168213,1344.022095,1450.514893,25.90891457,27.20981979,27.30682373,27.14629555,26.37223244,25.63270378,24.59194756,24.32532883,25.19201279,25.65989494,25.8251915,25.35413742,34.49902344,273.3078918,228.7176971,241.9196014,264.8473206,283.8318481,2287.084473,2387.628662,2512.443359,2675.402832,2833.729492,106.9816437,111.6847458,117.5231323,125.1457901,132.5517426,11.34020805,11.5389061,14.02625465,10.25531673,11.13135815
CI202100000067,CIGE81FL,CI,2021,67,CI2021DHS,1309.332031,1612.166138,1417.15625,1777.92041,1879.591797,43.03156281,45.64120102,65.81324005,36.43890762,42.87264633,27.78125,25.77159119,27.51635361,28.19108009,27.60062408,10.0821619,9.637239456,9.819791794,10.08020782,9.889974594,NA,229.7167969,0.532384157,0.523611963,0.541381776,0.521394789,0.525768638,0,0,0,0,0,26.19975853,13,0,0.039599318,0.020627443,0.119106933,0.663402736,0.504383028,23.39762497,22.52256775,23.74250031,24.20309067,23.95848846,0.27516681,94.5434494,5.760993004,0.977259934,5.779452324,0.532881975,0.506717563,0.539766371,0.298512369,0.377806544,0.745854318,0.657382369,0.816326559,0.270596087,0.406230867,31.08476639,31.23059845,31.60716248,31.45677185,31.46445274,26.01223946,26.39166641,26.67981911,26.40065193,26.49713516,21.00260544,21.5933609,21.78737068,21.37656403,21.57448006,0,19.01399994,19.2735424,19.9686451,20.21510506,20.31635284,3.007291794,3.003385544,3.008463621,3.038151026,3.033593893,129.4084778,137.078125,197.9967499,110.7069016,130.058197,1611.625732,1545.062866,2147.625732,1421.563354,1501.268555,25.81956291,27.03762436,27.13010025,27.04982185,26.16423035,25.54954529,24.50353241,24.12546158,25.14118385,25.59349632,25.69251442,25.20368385,406.8378906,271.916687,293.206543,293.6249084,307.3824768,315.1921997,1233.654297,1287.887817,1355.212891,1443.113281,1528.514771,57.69188309,60.22811508,63.37657166,67.48723602,71.48104095,11.59691429,11.85588455,14.34080696,10.52153683,11.40049458
CI202100000068,CIGE81FL,CI,2021,68,CI2021DHS,5217.82666,7891.831055,6928.867188,9715.138672,9199.248047,39.52108765,42.20816422,59.09669876,34.1955452,39.45186234,28.99315262,26.89866638,28.33726883,29.39473724,28.42417526,10.13275528,9.661921501,9.860908508,10.12824059,9.956365585,NA,253.9726563,0.496404439,0.469679624,0.477333605,0.47398141,0.462744653,0,0,0,0,0,31.0941658,13,0.031687126,0.059914466,0.024360614,0.141987458,0.698737025,0.557070315,24.17038918,23.30157852,24.32928848,24.9927845,24.48366547,1.311820745,160.9544525,13.75127125,1.161945939,12.93252659,0.51196295,0.472178847,0.537764013,0.185149297,0.309321225,0.647246182,0.547587037,0.701017857,0.135258123,0.307988733,31.27099228,31.40429878,31.80395126,31.68201828,31.67806816,26.17560768,26.54609489,26.85092735,26.59101677,26.67406082,21.138237,21.74237633,21.94304085,21.55377579,21.72170258,0.430120021,19.34762764,19.70449066,20.32130814,20.59083366,20.54315376,2.956409216,2.912905216,2.981915474,2.961357117,2.973423004,116.8405151,122.9483795,176.221344,101.2652206,117.3070755,1448.860474,1369.159302,1828.193359,1203.673584,1321.065674,25.81407547,27.10945511,27.18000984,26.95548439,26.26543045,25.33151054,24.35087585,24.20627785,24.9034214,25.40454102,25.57714272,25.1911602,27.25488281,917.4047241,1435.296631,1230.262329,1679.63855,1542.638916,1854.667969,1936.202393,2037.418457,2169.567383,2297.959473,86.76189423,90.57609558,95.31101227,101.4929733,107.4991913,11.00242996,11.15582752,13.71051407,9.962677956,10.78561783
CI202100000069,CIGE81FL,CI,2021,69,CI2021DHS,1163.242798,1070.15564,1100.567383,1161.715576,1220.878052,39.74660873,42.0802002,60.08955002,33.50127411,39.52748108,28.72303963,26.66358566,28.32953835,28.57115746,27.99945068,10.41030121,9.954051018,10.15506363,10.40856457,10.24502373,NA,212.8808594,0.517012537,0.514199436,0.507555544,0.509646952,0.489408821,0,0,0,0,0,27.24602699,12,0.446305662,0.062084273,0.024563242,0.157265395,0.70842129,0.570898592,23.81633949,23.1409893,24.3020153,24.55369186,24.39226723,0.72642076,96.09027863,7.358202934,0.922347128,8.671819687,0.536119521,0.514283299,0.540542006,0.294473797,0.376407206,0.739948452,0.669464111,0.805398464,0.261177659,0.406215936,31.37275887,31.51723289,31.90507889,31.7846508,31.78443336,26.13550377,26.51848984,26.80463028,26.55551338,26.64330101,20.96245575,21.56318092,21.75001335,21.37608528,21.53940964,0.069374762,18.90963936,19.61839104,20.27449036,20.53622627,20.78508377,2.96581316,2.907928228,2.975723505,2.965726376,2.98491025,117.8810196,122.3662033,178.8098907,99.35561371,117.9859848,1428.727783,1353.255615,1767.651123,1208.382935,1279.760132,25.90671349,27.33567619,27.43395424,27.16150856,26.46684074,25.55900955,24.54619598,24.41640663,25.10530281,25.61195374,25.81958389,25.35201645,55.43554688,218.6743164,194.6304474,193.3007507,200.84758,204.7312927,1489.194946,1554.662476,1635.93335,1742.041504,1845.133179,69.6882782,72.75189209,76.55503845,81.52046967,86.34474182,10.92319393,11.01958942,13.48566723,9.764961243,10.69452095
CI202100000070,CIGE81FL,CI,2021,70,CI2021DHS,1718.131348,2148.0625,2756.60376,3462.794922,3697.25,36.52318192,37.13241959,54.00691986,29.93175316,36.6273613,29.22242355,29.25673676,29.29800034,29.37333298,30.1190033,11.42646217,11.03800678,11.27216434,11.52375603,11.31368637,5,289.0400391,0.449550182,0.432399809,0.474286765,0.456172109,0.479272723,0,0,0,0,0,36.20492554,11,0.03960827,0.046850096,0.0190729,0.120957062,0.698048353,0.614925504,23.89056778,24.52934074,24.78344917,24.80060196,25.32201767,1.93807137,77.08747864,10.12717438,0.884648383,8.066445351,0.545636892,0.536534965,0.533211112,0.455051512,0.4270145,0.813140035,0.765759885,0.670613289,0.485448182,0.489732176,31.89790344,32.15382004,32.47174454,32.42644501,32.41548157,26.16581345,26.60985374,26.8090992,26.64623833,26.72867584,20.47144127,21.11581421,21.19958115,20.90269089,21.1017952,0.278589994,18.55871201,19.80194473,20.26889992,20.22787094,20.52503204,3.08916378,2.973611116,3.045008659,3.077850103,3.112008095,112.826088,110.4173813,164.4515381,92.12545013,113.9846497,1318.680542,1088.363403,1432.278076,1127.860718,1018.966614,25.57846832,26.86556053,27.15103912,26.93603706,26.39232445,25.28453827,24.08418846,23.92889023,24.75980949,25.19115067,25.59322357,25.12382317,18.79785156,326.9006348,390.6706543,487.6932983,598.6784058,619.9986572,698.072937,754.3757935,821.7120972,905.763855,993.0854492,32.73535156,35.37561035,38.53327179,42.47478485,46.56963348,10.12457561,10.01680851,12.03111076,8.91229248,9.999907494
CI202100000071,CIGE81FL,CI,2021,71,CI2021DHS,712.3955078,757.2642822,884.8490601,765.7369385,820.8771362,36.59004211,37.15015793,54.11062622,29.921278,36.62990952,28.90178108,29.11263847,29.21298027,28.77837372,30.59698105,11.38467884,10.98997402,11.21961784,11.47630215,11.26692677,5,270.3417969,0.442847162,0.434934169,0.437419981,0.435933143,0.475002766,0,0,0,0,0,29.31683731,11,0.03960827,0.048834421,0.019593026,0.123169124,0.695545375,0.608577788,23.83354568,24.42263985,24.69862556,24.45811081,25.52650833,1.444731116,80.31729889,9.642104149,0.896406233,7.368065357,0.545247734,0.53636688,0.533433497,0.462656468,0.438411295,0.816184878,0.772739351,0.676642835,0.50022459,0.515678346,31.89361954,32.1378479,32.45889664,32.41232681,32.40390778,26.18120766,26.61783981,26.82426262,26.65642357,26.74071312,20.50894165,21.14787292,21.23927879,20.93602371,21.13698006,0,18.76531029,19.73263931,20.18427086,20.1378479,20.45603561,3.077473879,2.96527791,3.038411379,3.063845634,3.101822853,112.6049118,110.160553,164.4103394,91.67417145,113.6194916,1314.833618,1036.377197,1435.18811,1124.97937,1023.169678,25.64613533,26.96249008,27.24158669,26.9911232,26.45960999,25.38694,24.19281197,24.01652145,24.8615551,25.26823807,25.65873528,25.17133522,63.26074219,124.2618332,137.7245483,138.9423218,132.3873291,137.6544037,654.4331665,707.2163086,770.3430786,849.1403809,931.0031128,30.6859417,33.16090775,36.12088013,39.81563568,43.65412521,10.11576843,9.999608994,12.02263832,8.888137817,9.979582787
CI202100000072,CIGE81FL,CI,2021,72,CI2021DHS,521.9887695,543.5247192,530.6677246,695.4349365,738.3375244,36.51433945,36.89141464,53.87137985,29.66287804,36.43112946,28.28012276,28.07314682,28.30018044,29.75952339,30.00144005,11.29697704,10.88855648,11.10561371,11.3745079,11.1686058,NA,277.8349609,0.476054013,0.463952065,0.507136643,0.500181317,0.482884258,0,0,0,0,0,30.6998024,12,0.221827373,0.055826455,0.021734824,0.13609384,0.69449085,0.598004341,23.46339607,23.87898254,24.16555977,24.84434509,25.16529274,1.343220592,85.36249542,9.606404305,0.806925237,7.448007584,0.545409381,0.536443055,0.534630179,0.483755082,0.465818435,0.845374048,0.797160625,0.708861589,0.551289022,0.590318263,31.89810562,32.1149292,32.44509888,32.39230347,32.3938942,26.22637558,26.64622498,26.87128067,26.68987274,26.78070068,20.60112953,21.22637558,21.33948135,21.01779556,21.2252903,0.014051255,18.64666748,19.68481445,20.03093719,19.92916679,20.32914543,3.051287651,2.950000048,3.025303841,3.033781767,3.077922583,111.4157562,108.8296738,162.9772949,89.99069977,112.1321945,1277.800537,1054.916138,1473.839966,1089.398193,980.5778198,25.69346619,27.05192947,27.25799751,26.93445015,26.40572548,25.3291378,24.16559219,24.0224781,24.85210037,25.27197456,25.6791172,25.230896,55.02929688,110.3584442,98.85147858,103.316246,120.2328949,123.8131714,540.3303833,584.1914063,636.6456909,702.1112061,770.1801758,25.33087349,27.38709259,29.84616852,32.91521454,36.1063118,10.05356598,9.918017387,11.96368027,8.786925316,9.892175674
CI202100000073,CIGE81FL,CI,2021,73,CI2021DHS,2460.144287,2750.143066,3251.234619,3539.273682,3651.547119,40.33374405,42.60548019,62.59412384,33.46995544,39.8392601,28.26970673,27.45009232,27.60461807,29.1247921,28.87104607,10.99616623,10.58883095,10.81050396,11.06315136,10.84978294,NA,254.5224609,0.497626215,0.484880477,0.529535651,0.505551875,0.503885448,0,0,0,0,0,30.75209618,12,0.0079224,0.046679836,0.020635771,0.117989123,0.708902717,0.597306788,23.79563904,23.46267319,23.87775993,24.62524414,24.74616051,1.321398735,91.33112335,7.007104874,0.821880698,8.526594162,0.525722682,0.520956993,0.539258897,0.410134465,0.388875604,0.7352404,0.721283078,0.763260722,0.427561432,0.427091956,31.59557343,31.81101036,32.14338684,32.08402634,32.04845428,26.07060242,26.48861313,26.71980667,26.52476883,26.59660149,20.5994072,21.22217941,21.33288574,21.02087784,21.19866943,0,19.32156944,19.47525597,20.15090179,20.12569427,20.62127495,3.019401073,2.894777298,2.995934725,2.992013931,3.056510448,121.7837524,123.333374,187.5279083,100.1425781,121.7691116,1480.841431,1328.13855,1726.62561,1198.630737,1242.333008,25.50065804,26.89634514,27.15360451,26.90358543,26.4041729,25.33608246,24.20353699,24.22655678,24.86566734,25.34315872,25.62278557,25.03360558,118.765625,428.3789063,500.1717224,544.8799438,611.9006958,612.3346558,869.7905273,939.9432983,1023.843506,1128.570923,1237.372681,40.74194336,44.02797699,47.95795441,52.86349869,57.95989609,10.84487724,10.84912109,13.1720705,9.610860825,10.63593483
CI202100000074,CIGE81FL,CI,2021,74,CI2021DHS,1461.681641,1327.064697,1869.668823,1524.883911,1646.193604,38.31700516,39.90391159,58.55673599,31.54644012,38.10502625,28.17198563,28.19975281,28.56046295,28.71520233,29.20522881,11.2536602,10.86173344,11.09276676,11.34759808,11.12433434,NA,268.6474609,0.487741411,0.48103106,0.508742929,0.48250863,0.504723668,0,0,0,0,0,29.77381706,12,0.04753631,0.048265029,0.019825419,0.116996005,0.701015055,0.609984398,23.62043762,23.93192482,24.37621498,24.31406593,24.96366882,1.558448434,93.24446106,8.205550194,0.934360802,8.596565247,0.539342046,0.533803046,0.539160132,0.434541672,0.406342,0.776722193,0.746640563,0.710632026,0.453048736,0.449000537,31.75704575,32.00173569,32.32139587,32.27806854,32.24649811,26.10667038,26.5414505,26.75435448,26.58049774,26.65552711,20.50338554,21.1400032,21.22863197,20.93046951,21.12216568,0,19.06888962,19.66409683,20.19196701,19.91292763,20.72211075,3.050159216,2.920833349,3.02035594,3.027271509,3.083304405,116.872963,116.552681,176.8621826,95.49963379,117.4893951,1333.90564,1192.140869,1562.177002,1190.56543,1109.814697,25.52026939,26.85744476,27.14434052,26.93343735,26.4263134,25.33506203,24.16993141,24.11662292,24.831707,25.24115181,25.56552887,25.03782463,55.53125,223.3816833,241.3548126,263.3607483,263.6353149,276.0532227,777.8571777,840.5950928,915.6273804,1009.285583,1106.587402,36.45928574,39.39990234,42.91677475,47.30667114,51.86734772,10.44414806,10.39803505,12.62819481,9.201794624,10.2771759
